city_id,month_start,index_score_sum,weighted_score_sum,games
oklahoma-city,2013-01-01,0,0,12
oklahoma-city,2013-02-01,0,0,6
oklahoma-city,2013-03-01,0,0,12
oklahoma-city,2013-04-01,0,0,8
oklahoma-city,2013-10-01,0,0,2
oklahoma-city,2013-11-01,0,0,8
oklahoma-city,2013-12-01,0,0,12
oklahoma-city,2014-01-01,0,0,10
oklahoma-city,2014-02-01,0,0,6
oklahoma-city,2014-03-01,0,0,10
oklahoma-city,2014-04-01,0,0,6
oklahoma-city,2014-10-01,0,0,2
oklahoma-city,2014-11-01,0,0,8
oklahoma-city,2014-12-01,0,0,12
oklahoma-city,2015-01-01,0,0,10
oklahoma-city,2015-02-01,0,0,6
oklahoma-city,2015-03-01,0,0,10
oklahoma-city,2015-04-01,0,0,6
oklahoma-city,2015-10-01,0,0,4
oklahoma-city,2015-11-01,0,0,10
oklahoma-city,2015-12-01,0,0,10
oklahoma-city,2016-01-01,0,0,4
oklahoma-city,2016-02-01,0,0,8
oklahoma-city,2016-03-01,0,0,12
oklahoma-city,2016-04-01,0,0,6
oklahoma-city,2016-10-01,0,0,4
oklahoma-city,2016-11-01,0,0,8
oklahoma-city,2016-12-01,0,0,6
oklahoma-city,2017-01-01,0,0,6
oklahoma-city,2017-02-01,0,0,6
oklahoma-city,2017-03-01,0,0,20
oklahoma-city,2017-04-01,0,0,2
oklahoma-city,2017-10-01,0,0,2
oklahoma-city,2017-11-01,0,0,8
oklahoma-city,2017-12-01,0,0,12
oklahoma-city,2018-01-01,0,0,12
oklahoma-city,2018-02-01,0,0,4
oklahoma-city,2018-03-01,0,0,16
oklahoma-city,2018-10-01,0,0,4
oklahoma-city,2018-11-01,0,0,8
oklahoma-city,2018-12-01,0,0,8
oklahoma-city,2019-01-01,0,0,14
oklahoma-city,2019-02-01,0,0,10
oklahoma-city,2019-03-01,0,0,10
oklahoma-city,2019-10-01,0,0,6
oklahoma-city,2019-11-01,0,0,8
oklahoma-city,2019-12-01,0,0,10
oklahoma-city,2020-01-01,0,0,14
oklahoma-city,2020-02-01,0,0,6
oklahoma-city,2020-08-01,0,0,6
oklahoma-city,2020-12-01,0,0,4
oklahoma-city,2021-01-01,0,0,8
oklahoma-city,2021-02-01,0,0,4
oklahoma-city,2021-03-01,0,0,4
oklahoma-city,2021-04-01,0,0,16
oklahoma-city,2021-05-01,0,0,10
oklahoma-city,2021-10-01,0,0,4
oklahoma-city,2021-11-01,0,0,8
oklahoma-city,2021-12-01,0,0,8
oklahoma-city,2022-01-01,0,0,6
oklahoma-city,2022-02-01,0,0,14
oklahoma-city,2022-03-01,0,0,10
oklahoma-city,2022-04-01,0,0,6
oklahoma-city,2022-11-01,0,0,8
oklahoma-city,2022-12-01,0,0,8
oklahoma-city,2023-01-01,0,0,8
oklahoma-city,2023-02-01,0,0,10
oklahoma-city,2023-03-01,0,0,14
oklahoma-city,2023-04-01,0,0,4
oklahoma-city,2023-11-01,0,0,10
oklahoma-city,2023-12-01,0,0,4
oklahoma-city,2024-01-01,0,0,12
oklahoma-city,2024-02-01,0,0,12
oklahoma-city,2024-03-01,0,0,10
oklahoma-city,2024-04-01,0,0,6
orlando,2010-10-01,0,0,2
orlando,2010-11-01,0,0,10
orlando,2010-12-01,0,0,8
orlando,2011-01-01,0,0,4
orlando,2011-02-01,0,0,8
orlando,2011-03-01,0,0,6
orlando,2011-04-01,0,0,4
orlando,2012-01-01,0,0,12
orlando,2012-02-01,0,0,6
orlando,2012-03-01,0,0,8
orlando,2012-04-01,0,0,8
orlando,2012-11-01,0,0,6
orlando,2012-12-01,0,0,16
orlando,2013-01-01,0,0,6
orlando,2013-02-01,0,0,8
orlando,2013-03-01,0,0,4
orlando,2013-04-01,0,0,2
orlando,2013-11-01,0,0,6
orlando,2013-12-01,0,0,8
orlando,2014-01-01,0,0,6
orlando,2014-02-01,0,0,6
orlando,2014-03-01,0,0,14
orlando,2014-04-01,0,0,2
orlando,2014-10-01,0,0,2
orlando,2014-11-01,0,0,10
orlando,2014-12-01,0,0,12
orlando,2015-01-01,0,0,2
orlando,2015-02-01,0,0,6
orlando,2015-03-01,0,0,6
orlando,2015-04-01,0,0,4
orlando,2015-10-01,0,0,2
orlando,2015-11-01,0,0,10
orlando,2015-12-01,0,0,6
orlando,2016-01-01,0,0,8
orlando,2016-02-01,0,0,8
orlando,2016-03-01,0,0,8
orlando,2016-11-01,0,0,14
orlando,2016-12-01,0,0,6
orlando,2017-01-01,0,0,6
orlando,2017-02-01,0,0,8
orlando,2017-03-01,0,0,10
orlando,2017-10-01,0,0,2
orlando,2017-11-01,0,0,8
orlando,2017-12-01,0,0,4
orlando,2018-01-01,0,0,4
orlando,2018-02-01,0,0,6
orlando,2018-03-01,0,0,12
orlando,2018-04-01,0,0,4
orlando,2018-10-01,0,0,6
orlando,2018-11-01,0,0,14
orlando,2018-12-01,0,0,8
orlando,2019-01-01,0,0,6
orlando,2019-02-01,0,0,2
orlando,2019-03-01,0,0,6
orlando,2019-04-01,0,0,2
orlando,2019-10-01,0,0,2
orlando,2019-11-01,0,0,10
orlando,2019-12-01,0,0,10
orlando,2020-01-01,0,0,10
orlando,2020-02-01,0,0,2
orlando,2020-03-01,0,0,2
orlando,2020-08-01,0,0,6
orlando,2020-12-01,0,0,6
orlando,2021-01-01,0,0,4
orlando,2021-02-01,0,0,10
orlando,2021-03-01,0,0,6
orlando,2021-04-01,0,0,8
orlando,2021-05-01,0,0,4
orlando,2021-10-01,0,0,4
orlando,2021-11-01,0,0,8
orlando,2021-12-01,0,0,2
orlando,2022-01-01,0,0,10
orlando,2022-02-01,0,0,6
orlando,2022-03-01,0,0,10
orlando,2022-04-01,0,0,2
orlando,2022-11-01,0,0,8
orlando,2022-12-01,0,0,10
orlando,2023-01-01,0,0,10
orlando,2023-02-01,0,0,4
orlando,2023-03-01,0,0,12
orlando,2023-10-01,0,0,2
orlando,2023-11-01,0,0,6
orlando,2023-12-01,0,0,8
orlando,2024-01-01,0,0,8
orlando,2024-02-01,0,0,4
orlando,2024-03-01,0,0,8
orlando,2024-04-01,0,0,4
ottawa,2018-03-01,-4,-4,16
ottawa,2018-04-01,-2,-2,4
ottawa,2018-10-01,-3,-3,11
ottawa,2018-11-01,-1,-1,15
ottawa,2018-12-01,-6,-6,14
ottawa,2019-01-01,-2,-2,10
ottawa,2019-02-01,-8,-8,14
ottawa,2019-03-01,-2,-2,14
ottawa,2019-04-01,-2,-2,4
ottawa,2019-10-01,-5,-5,11
ottawa,2019-11-01,0,0,16
ottawa,2019-12-01,-3,-3,13
ottawa,2020-01-01,-7,-7,11
ottawa,2020-02-01,-5,-5,15
ottawa,2020-03-01,-1,-1,5
ottawa,2021-01-01,-7,-7,9
ottawa,2021-02-01,-2,-2,14
ottawa,2021-03-01,-3,-3,13
ottawa,2021-04-01,0,0,14
ottawa,2021-05-01,2,2,6
ottawa,2021-10-01,-1,-1,7
ottawa,2021-11-01,-10,-10,12
ottawa,2021-12-01,1,1,9
ottawa,2022-01-01,-1,-1,11
ottawa,2022-02-01,-2,-2,12
ottawa,2022-03-01,-7,-7,15
ottawa,2022-04-01,4,4,16
ottawa,2022-10-01,0,0,8
ottawa,2022-11-01,-6,-6,14
ottawa,2022-12-01,2,2,14
ottawa,2023-01-01,2,2,14
ottawa,2023-02-01,2,2,10
ottawa,2023-03-01,-1,-1,15
ottawa,2023-04-01,-3,-3,7
ottawa,2023-10-01,0,0,8
ottawa,2023-11-01,-1,-1,9
ottawa,2023-12-01,-3,-3,15
ottawa,2024-01-01,-3,-3,15
ottawa,2024-02-01,0,0,10
ottawa,2024-03-01,0,0,16
ottawa,2024-04-01,-1,-1,9
ottawa,2024-10-01,1,1,9
ottawa,2024-11-01,-4,-4,14
ottawa,2024-12-01,5,5,13
ottawa,2025-01-01,1,1,15
ottawa,2025-02-01,-3,-3,7
ottawa,2025-03-01,5,5,15
ottawa,2025-04-01,2,0,14
ottawa,2025-05-01,-1,-3,1
philadelphia,2010-11-01,0,0,12
philadelphia,2010-12-01,0,0,2
philadelphia,2011-01-01,0,0,8
philadelphia,2011-02-01,0,0,4
philadelphia,2011-03-01,0,0,8
philadelphia,2011-04-01,0,0,2
philadelphia,2011-12-01,0,0,6
philadelphia,2012-01-01,0,0,10
philadelphia,2012-02-01,0,0,2
philadelphia,2012-03-01,0,0,6
philadelphia,2012-04-01,0,0,4
philadelphia,2012-11-01,0,0,8
philadelphia,2012-12-01,0,0,2
philadelphia,2013-01-01,0,0,12
philadelphia,2013-02-01,0,0,2
philadelphia,2013-03-01,0,0,8
philadelphia,2013-04-01,0,0,2
philadelphia,2013-11-01,0,0,8
philadelphia,2013-12-01,0,0,6
philadelphia,2014-01-01,0,0,10
philadelphia,2014-02-01,0,0,2
philadelphia,2014-03-01,0,0,8
philadelphia,2014-04-01,0,0,2
philadelphia,2014-11-01,0,0,8
philadelphia,2014-12-01,0,0,6
philadelphia,2015-01-01,0,0,8
philadelphia,2015-02-01,0,0,2
philadelphia,2015-03-01,0,0,8
philadelphia,2015-04-01,0,0,4
philadelphia,2015-10-01,0,0,2
philadelphia,2015-11-01,0,0,4
philadelphia,2015-12-01,0,0,10
philadelphia,2016-01-01,0,0,6
philadelphia,2016-02-01,0,0,8
philadelphia,2016-03-01,0,0,4
philadelphia,2016-04-01,0,0,2
philadelphia,2016-11-01,0,0,8
philadelphia,2016-12-01,0,0,8
philadelphia,2017-01-01,0,0,8
philadelphia,2017-02-01,0,0,6
philadelphia,2017-03-01,0,0,2
philadelphia,2017-04-01,0,0,2
philadelphia,2017-10-01,0,0,4
philadelphia,2017-11-01,0,0,10
philadelphia,2017-12-01,0,0,12
philadelphia,2018-01-01,0,0,6
philadelphia,2018-02-01,0,0,4
philadelphia,2018-03-01,-5,-5,15
philadelphia,2018-04-01,0,-4,10
philadelphia,2018-10-01,-2,-2,14
philadelphia,2018-11-01,-2,-2,18
philadelphia,2018-12-01,-4,-4,24
philadelphia,2019-01-01,1,1,21
philadelphia,2019-02-01,3,3,19
philadelphia,2019-03-01,-1,-1,17
philadelphia,2019-04-01,-3,-3,3
philadelphia,2019-10-01,-1,-1,11
philadelphia,2019-11-01,4,4,28
philadelphia,2019-12-01,1,1,21
philadelphia,2020-01-01,-1,-1,13
philadelphia,2020-02-01,7,7,13
philadelphia,2020-03-01,3,3,7
philadelphia,2020-08-01,3,9,23
philadelphia,2020-09-01,1,3,3
philadelphia,2020-12-01,0,0,4
philadelphia,2021-01-01,4,4,12
philadelphia,2021-02-01,0,0,22
philadelphia,2021-03-01,-5,-5,25
philadelphia,2021-04-01,-5,-5,17
philadelphia,2021-05-01,0,0,8
philadelphia,2021-10-01,1,1,7
philadelphia,2021-11-01,-5,-5,23
philadelphia,2021-12-01,-1,-1,17
philadelphia,2022-01-01,-11,-11,21
philadelphia,2022-02-01,-4,-4,12
philadelphia,2022-03-01,-5,-5,19
philadelphia,2022-04-01,-7,-7,17
philadelphia,2022-10-01,2,2,16
philadelphia,2022-11-01,-9,-9,21
philadelphia,2022-12-01,-4,-4,20
philadelphia,2023-01-01,2,2,20
philadelphia,2023-02-01,-6,-6,12
philadelphia,2023-03-01,-1,-1,21
philadelphia,2023-04-01,-4,-4,8
philadelphia,2023-10-01,-1,-1,13
philadelphia,2023-11-01,0,0,20
philadelphia,2023-12-01,3,3,19
philadelphia,2024-01-01,-2,-2,22
philadelphia,2024-02-01,2,2,14
philadelphia,2024-03-01,-5,-5,21
philadelphia,2024-04-01,-3,-3,9
philadelphia,2024-10-01,-3,-3,11
philadelphia,2024-11-01,2,2,14
philadelphia,2024-12-01,-3,-3,13
philadelphia,2025-01-01,-3,-3,15
philadelphia,2025-02-01,-1,-1,7
philadelphia,2025-03-01,-6,-6,16
philadelphia,2025-04-01,-2,-2,6
philadelphia-pa,2020-07-01,-1,-1,3
philadelphia-pa,2020-08-01,4,4,24
philadelphia-pa,2020-09-01,-1,-1,25
philadelphia-pa,2021-04-01,1,1,25
philadelphia-pa,2021-05-01,-4,-4,28
philadelphia-pa,2021-06-01,-1,-1,23
philadelphia-pa,2021-07-01,2,2,24
philadelphia-pa,2021-08-01,6,6,28
philadelphia-pa,2021-09-01,-1,-1,27
philadelphia-pa,2021-10-01,-1,-1,3
philadelphia-pa,2022-04-01,0,0,22
philadelphia-pa,2022-05-01,-7,-7,27
philadelphia-pa,2022-06-01,10,10,26
philadelphia-pa,2022-07-01,5,5,25
philadelphia-pa,2022-08-01,6,6,28
philadelphia-pa,2022-09-01,-3,-3,25
philadelphia-pa,2022-10-01,-1,-1,5
philadelphia-pa,2023-03-01,-1,-1,1
philadelphia-pa,2023-04-01,3,3,27
philadelphia-pa,2023-05-01,-6,-6,26
philadelphia-pa,2023-06-01,10,10,26
philadelphia-pa,2023-07-01,2,2,24
philadelphia-pa,2023-08-01,8,8,26
philadelphia-pa,2023-09-01,2,2,26
philadelphia-pa,2023-10-01,1,1,1
philadelphia-pa,2024-03-01,-1,-1,3
philadelphia-pa,2024-04-01,10,10,28
philadelphia-pa,2024-05-01,13,13,27
philadelphia-pa,2024-06-01,4,4,26
philadelphia-pa,2024-07-01,-4,-4,24
philadelphia-pa,2024-08-01,2,2,28
philadelphia-pa,2024-09-01,4,4,26
phoenix,2010-10-01,0,0,4
phoenix,2010-11-01,0,0,4
phoenix,2010-12-01,0,0,8
phoenix,2011-01-01,0,0,6
phoenix,2011-02-01,0,0,8
phoenix,2011-03-01,0,0,4
phoenix,2011-04-01,0,0,4
phoenix,2012-01-01,0,0,8
phoenix,2012-02-01,0,0,4
phoenix,2012-03-01,0,0,6
phoenix,2012-04-01,0,0,12
phoenix,2012-11-01,0,0,6
phoenix,2012-12-01,0,0,6
phoenix,2013-01-01,0,0,6
phoenix,2013-02-01,0,0,6
phoenix,2013-03-01,0,0,12
phoenix,2013-10-01,0,0,2
phoenix,2013-11-01,0,0,16
phoenix,2013-12-01,0,0,6
phoenix,2014-01-01,0,0,2
phoenix,2014-02-01,0,0,4
phoenix,2014-03-01,0,0,4
phoenix,2014-04-01,0,0,6
phoenix,2014-10-01,0,0,2
phoenix,2014-11-01,0,0,6
phoenix,2014-12-01,0,0,4
phoenix,2015-01-01,0,0,8
phoenix,2015-02-01,0,0,8
phoenix,2015-03-01,0,0,6
phoenix,2015-04-01,0,0,4
phoenix,2015-10-01,0,0,4
phoenix,2015-11-01,0,0,6
phoenix,2015-12-01,0,0,8
phoenix,2016-01-01,0,0,4
phoenix,2016-02-01,0,0,6
phoenix,2016-03-01,0,0,4
phoenix,2016-04-01,0,0,6
phoenix,2016-10-01,0,0,2
phoenix,2016-11-01,0,0,6
phoenix,2016-12-01,0,0,10
phoenix,2017-01-01,0,0,6
phoenix,2017-02-01,0,0,2
phoenix,2017-03-01,0,0,6
phoenix,2017-04-01,0,0,4
phoenix,2017-10-01,0,0,8
phoenix,2017-11-01,0,0,4
phoenix,2017-12-01,0,0,12
phoenix,2018-01-01,0,0,4
phoenix,2018-02-01,0,0,8
phoenix,2018-03-01,0,0,2
phoenix,2018-04-01,0,0,2
phoenix,2018-10-01,0,0,2
phoenix,2018-11-01,0,0,4
phoenix,2018-12-01,0,0,8
phoenix,2019-01-01,0,0,8
phoenix,2019-02-01,0,0,4
phoenix,2019-03-01,0,0,10
phoenix,2019-04-01,0,0,2
phoenix,2019-10-01,0,0,4
phoenix,2019-11-01,0,0,4
phoenix,2019-12-01,0,0,8
phoenix,2020-01-01,0,0,6
phoenix,2020-02-01,0,0,4
phoenix,2020-03-01,0,0,6
phoenix,2020-07-01,0,0,2
phoenix,2020-12-01,0,0,6
phoenix,2021-01-01,0,0,4
phoenix,2021-02-01,0,0,2
phoenix,2021-03-01,0,0,4
phoenix,2021-04-01,0,0,10
phoenix,2021-05-01,0,0,6
phoenix,2021-10-01,0,0,4
phoenix,2021-11-01,0,0,6
phoenix,2021-12-01,0,0,6
phoenix,2022-01-01,0,0,10
phoenix,2022-02-01,0,0,4
phoenix,2022-03-01,0,0,6
phoenix,2022-04-01,0,0,4
phoenix,2022-10-01,0,0,2
phoenix,2022-11-01,0,0,10
phoenix,2022-12-01,0,0,8
phoenix,2023-01-01,0,0,4
phoenix,2023-02-01,0,0,2
phoenix,2023-03-01,0,0,6
phoenix,2023-04-01,0,0,2
phoenix,2023-10-01,0,0,4
phoenix,2023-11-01,0,0,10
phoenix,2023-12-01,0,0,8
phoenix,2024-01-01,0,0,6
phoenix,2024-02-01,0,0,6
phoenix,2024-03-01,0,0,6
phoenix,2024-04-01,0,0,2
phoenix-az,2020-07-01,-2,-2,8
phoenix-az,2020-08-01,-5,-5,27
phoenix-az,2020-09-01,-4,-4,24
phoenix-az,2021-04-01,1,1,25
phoenix-az,2021-05-01,-19,-19,29
phoenix-az,2021-06-01,-21,-21,27
phoenix-az,2021-07-01,-1,-1,23
phoenix-az,2021-08-01,-7,-7,29
phoenix-az,2021-09-01,-13,-13,25
phoenix-az,2021-10-01,1,1,3
phoenix-az,2022-04-01,-1,-1,21
phoenix-az,2022-05-01,2,2,28
phoenix-az,2022-06-01,-7,-7,25
phoenix-az,2022-07-01,-3,-3,25
phoenix-az,2022-08-01,4,4,28
phoenix-az,2022-09-01,-7,-7,27
phoenix-az,2022-10-01,-1,-1,5
phoenix-az,2023-03-01,0,0,2
phoenix-az,2023-04-01,3,3,27
phoenix-az,2023-05-01,7,7,27
phoenix-az,2023-06-01,5,5,27
phoenix-az,2023-07-01,-8,-8,24
phoenix-az,2023-08-01,-4,-4,26
phoenix-az,2023-09-01,3,3,27
phoenix-az,2023-10-01,-1,-1,1
phoenix-az,2024-03-01,2,2,4
phoenix-az,2024-04-01,-5,-5,27
phoenix-az,2024-05-01,-4,-4,26
phoenix-az,2024-06-01,5,5,27
phoenix-az,2024-07-01,9,9,25
phoenix-az,2024-08-01,8,8,26
phoenix-az,2024-09-01,0,0,26
pittsburgh,2018-03-01,4,4,14
pittsburgh,2018-04-01,3,7,11
pittsburgh,2018-05-01,-2,-6,4
pittsburgh,2018-10-01,2,2,10
pittsburgh,2018-11-01,-6,-6,14
pittsburgh,2018-12-01,7,7,15
pittsburgh,2019-01-01,1,1,11
pittsburgh,2019-02-01,-1,-1,13
pittsburgh,2019-03-01,4,4,16
pittsburgh,2019-04-01,-5,-13,7
pittsburgh,2019-10-01,3,3,13
pittsburgh,2019-11-01,-2,-2,14
pittsburgh,2019-12-01,8,8,12
pittsburgh,2020-01-01,4,4,12
pittsburgh,2020-02-01,-3,-3,13
pittsburgh,2020-03-01,1,1,5
pittsburgh,2020-08-01,-2,-6,4
pittsburgh,2021-01-01,1,1,9
pittsburgh,2021-02-01,1,1,11
pittsburgh,2021-03-01,8,8,16
pittsburgh,2021-04-01,5,5,15
pittsburgh,2021-05-01,1,-3,11
pittsburgh,2021-10-01,-2,-2,8
pittsburgh,2021-11-01,0,0,14
pittsburgh,2021-12-01,6,6,8
pittsburgh,2022-01-01,5,5,15
pittsburgh,2022-02-01,2,2,10
pittsburgh,2022-03-01,2,2,14
pittsburgh,2022-04-01,-3,-3,13
pittsburgh,2022-05-01,-1,-3,7
pittsburgh,2022-10-01,-1,-1,9
pittsburgh,2022-11-01,0,0,14
pittsburgh,2022-12-01,3,3,13
pittsburgh,2023-01-01,-3,-3,13
pittsburgh,2023-02-01,1,1,11
pittsburgh,2023-03-01,-1,-1,15
pittsburgh,2023-04-01,-1,-1,7
pittsburgh,2023-10-01,-3,-3,9
pittsburgh,2023-11-01,3,3,13
pittsburgh,2023-12-01,1,1,13
pittsburgh,2024-01-01,-3,-3,11
pittsburgh,2024-02-01,-1,-1,11
pittsburgh,2024-03-01,-6,-6,16
pittsburgh,2024-04-01,3,3,9
pittsburgh,2024-10-01,-4,-4,12
pittsburgh,2024-11-01,-2,-2,14
pittsburgh,2024-12-01,1,1,13
pittsburgh,2025-01-01,-6,-6,14
pittsburgh,2025-02-01,-2,-2,8
pittsburgh,2025-03-01,-2,-2,14
pittsburgh,2025-04-01,1,1,7
pittsburgh-pa,2020-07-01,-3,-3,7
pittsburgh-pa,2020-08-01,-10,-10,24
pittsburgh-pa,2020-09-01,-9,-9,25
pittsburgh-pa,2021-04-01,0,0,24
pittsburgh-pa,2021-05-01,-13,-13,27
pittsburgh-pa,2021-06-01,-8,-8,26
pittsburgh-pa,2021-07-01,-2,-2,24
pittsburgh-pa,2021-08-01,-11,-11,27
pittsburgh-pa,2021-09-01,-5,-5,27
pittsburgh-pa,2021-10-01,1,1,3
pittsburgh-pa,2022-04-01,-3,-3,21
pittsburgh-pa,2022-05-01,-5,-5,25
pittsburgh-pa,2022-06-01,-7,-7,27
pittsburgh-pa,2022-07-01,-7,-7,25
pittsburgh-pa,2022-08-01,-10,-10,28
pittsburgh-pa,2022-09-01,-7,-7,25
pittsburgh-pa,2022-10-01,1,1,5
pittsburgh-pa,2023-03-01,1,1,1
pittsburgh-pa,2023-04-01,9,9,27
pittsburgh-pa,2023-05-01,-10,-10,26
pittsburgh-pa,2023-06-01,-4,-4,26
pittsburgh-pa,2023-07-01,-8,-8,24
pittsburgh-pa,2023-08-01,0,0,28
pittsburgh-pa,2023-09-01,1,1,27
pittsburgh-pa,2023-10-01,1,1,1
pittsburgh-pa,2024-03-01,4,4,4
pittsburgh-pa,2024-04-01,-7,-7,27
pittsburgh-pa,2024-05-01,-3,-3,25
pittsburgh-pa,2024-06-01,2,2,26
pittsburgh-pa,2024-07-01,5,5,25
pittsburgh-pa,2024-08-01,-11,-11,27
pittsburgh-pa,2024-09-01,0,0,26
portland,2010-11-01,0,0,4
portland,2010-12-01,0,0,8
portland,2011-01-01,0,0,4
portland,2011-02-01,0,0,4
portland,2011-03-01,0,0,8
portland,2011-04-01,0,0,2
portland,2011-12-01,0,0,2
portland,2012-01-01,0,0,8
portland,2012-02-01,0,0,6
portland,2012-03-01,0,0,2
portland,2012-04-01,0,0,10
portland,2012-11-01,0,0,6
portland,2012-12-01,0,0,10
portland,2013-01-01,0,0,4
portland,2013-02-01,0,0,4
portland,2013-03-01,0,0,4
portland,2013-04-01,0,0,2
portland,2013-11-01,0,0,8
portland,2013-12-01,0,0,4
portland,2014-01-01,0,0,4
portland,2014-02-01,0,0,8
portland,2014-03-01,0,0,4
portland,2014-04-01,0,0,4
portland,2014-10-01,0,0,2
portland,2014-12-01,0,0,6
portland,2015-01-01,0,0,6
portland,2015-02-01,0,0,6
portland,2015-03-01,0,0,8
portland,2015-04-01,0,0,2
portland,2015-11-01,0,0,6
portland,2015-12-01,0,0,4
portland,2016-01-01,0,0,6
portland,2016-02-01,0,0,4
portland,2016-03-01,0,0,8
portland,2016-04-01,0,0,2
portland,2016-10-01,0,0,2
portland,2016-11-01,0,0,2
portland,2016-12-01,0,0,10
portland,2017-01-01,0,0,2
portland,2017-02-01,0,0,4
portland,2017-03-01,0,0,4
portland,2017-04-01,0,0,6
portland,2017-10-01,0,0,2
portland,2017-11-01,0,0,8
portland,2017-12-01,0,0,4
portland,2018-01-01,0,0,2
portland,2018-02-01,0,0,10
portland,2018-04-01,0,0,4
portland,2018-10-01,0,0,4
portland,2018-11-01,0,0,2
portland,2018-12-01,0,0,8
portland,2019-01-01,0,0,8
portland,2019-02-01,0,0,2
portland,2019-03-01,0,0,4
portland,2019-04-01,0,0,2
portland,2019-10-01,0,0,4
portland,2019-11-01,0,0,6
portland,2019-12-01,0,0,4
portland,2020-01-01,0,0,4
portland,2020-02-01,0,0,6
portland,2020-03-01,0,0,4
portland,2020-12-01,0,0,2
portland,2021-01-01,0,0,8
portland,2021-02-01,0,0,4
portland,2021-03-01,0,0,4
portland,2021-04-01,0,0,4
portland,2021-05-01,0,0,4
portland,2021-10-01,0,0,2
portland,2021-11-01,0,0,6
portland,2021-12-01,0,0,4
portland,2022-01-01,0,0,6
portland,2022-03-01,0,0,6
portland,2022-04-01,0,0,6
portland,2022-10-01,0,0,2
portland,2022-11-01,0,0,4
portland,2022-12-01,0,0,4
portland,2023-01-01,0,0,8
portland,2023-02-01,0,0,6
portland,2023-03-01,0,0,6
portland,2023-04-01,0,0,2
portland,2023-10-01,0,0,2
portland,2023-11-01,0,0,6
portland,2023-12-01,0,0,12
portland,2024-01-01,0,0,2
portland,2024-03-01,0,0,2
portland,2024-04-01,0,0,4
sacramento,2010-11-01,0,0,4
sacramento,2010-12-01,0,0,2
sacramento,2011-01-01,0,0,4
sacramento,2011-02-01,0,0,4
sacramento,2011-03-01,0,0,4
sacramento,2011-04-01,0,0,4
sacramento,2012-01-01,0,0,6
sacramento,2012-02-01,0,0,4
sacramento,2012-03-01,0,0,6
sacramento,2012-04-01,0,0,2
sacramento,2012-11-01,0,0,6
