league,team_id,month_start,index_score_sum,weighted_score_sum,games
nba,nba_MEM,2018-03-01,0,0,16
nba,nba_MEM,2018-04-01,0,0,10
nba,nba_MEM,2018-10-01,0,0,8
nba,nba_MEM,2018-11-01,0,0,20
nba,nba_MEM,2018-12-01,0,0,12
nba,nba_MEM,2019-01-01,0,0,18
nba,nba_MEM,2019-02-01,0,0,10
nba,nba_MEM,2019-03-01,0,0,18
nba,nba_MEM,2019-04-01,0,0,2
nba,nba_MEM,2019-10-01,0,0,2
nba,nba_MEM,2019-11-01,0,0,12
nba,nba_MEM,2019-12-01,0,0,20
nba,nba_MEM,2020-01-01,0,0,16
nba,nba_MEM,2020-02-01,0,0,10
nba,nba_MEM,2020-03-01,0,0,2
nba,nba_MEM,2020-07-01,0,0,2
nba,nba_MEM,2020-08-01,0,0,12
nba,nba_MEM,2020-12-01,0,0,2
nba,nba_MEM,2021-01-01,0,0,8
nba,nba_MEM,2021-02-01,0,0,14
nba,nba_MEM,2021-03-01,0,0,20
nba,nba_MEM,2021-04-01,0,0,18
nba,nba_MEM,2021-05-01,0,0,14
nba,nba_MEM,2021-10-01,0,0,4
nba,nba_MEM,2021-11-01,0,0,18
nba,nba_MEM,2021-12-01,0,0,20
nba,nba_MEM,2022-01-01,0,0,12
nba,nba_MEM,2022-02-01,0,0,12
nba,nba_MEM,2022-03-01,0,0,12
nba,nba_MEM,2022-04-01,0,0,6
nba,nba_MEM,2022-10-01,0,0,8
nba,nba_MEM,2022-11-01,0,0,22
nba,nba_MEM,2022-12-01,0,0,18
nba,nba_MEM,2023-01-01,0,0,18
nba,nba_MEM,2023-02-01,0,0,10
nba,nba_MEM,2023-03-01,0,0,6
nba,nba_MEM,2023-04-01,0,0,8
nba,nba_MEM,2023-10-01,0,0,4
nba,nba_MEM,2023-11-01,0,0,18
nba,nba_MEM,2023-12-01,0,0,12
nba,nba_MEM,2024-01-01,0,0,18
nba,nba_MEM,2024-02-01,0,0,8
nba,nba_MEM,2024-03-01,0,0,18
nba,nba_MEM,2024-04-01,0,0,6
nba,nba_MIA,2010-10-01,0,0,6
nba,nba_MIA,2010-11-01,0,0,18
nba,nba_MIA,2010-12-01,0,0,16
nba,nba_MIA,2011-01-01,0,0,12
nba,nba_MIA,2011-02-01,0,0,10
nba,nba_MIA,2011-03-01,0,0,14
nba,nba_MIA,2011-04-01,0,0,8
nba,nba_MIA,2011-12-01,0,0,2
nba,nba_MIA,2012-01-01,0,0,12
nba,nba_MIA,2012-02-01,0,0,18
nba,nba_MIA,2012-03-01,0,0,18
nba,nba_MIA,2012-04-01,0,0,14
nba,nba_MIA,2012-11-01,0,0,10
nba,nba_MIA,2012-12-01,0,0,18
nba,nba_MIA,2013-01-01,0,0,10
nba,nba_MIA,2013-02-01,0,0,10
nba,nba_MIA,2013-03-01,0,0,20
nba,nba_MIA,2013-04-01,0,0,10
nba,nba_MIA,2013-10-01,0,0,2
nba,nba_MIA,2013-11-01,0,0,14
nba,nba_MIA,2013-12-01,0,0,10
nba,nba_MIA,2014-01-01,0,0,16
nba,nba_MIA,2014-02-01,0,0,10
nba,nba_MIA,2014-03-01,0,0,14
nba,nba_MIA,2014-04-01,0,0,10
nba,nba_MIA,2014-10-01,0,0,2
nba,nba_MIA,2014-11-01,0,0,12
nba,nba_MIA,2014-12-01,0,0,16
nba,nba_MIA,2015-01-01,0,0,8
nba,nba_MIA,2015-02-01,0,0,16
nba,nba_MIA,2015-03-01,0,0,16
nba,nba_MIA,2015-04-01,0,0,6
nba,nba_MIA,2015-11-01,0,0,16
nba,nba_MIA,2015-12-01,0,0,12
nba,nba_MIA,2016-01-01,0,0,18
nba,nba_MIA,2016-02-01,0,0,6
nba,nba_MIA,2016-03-01,0,0,16
nba,nba_MIA,2016-04-01,0,0,8
nba,nba_MIA,2016-10-01,0,0,4
nba,nba_MIA,2016-11-01,0,0,16
nba,nba_MIA,2016-12-01,0,0,14
nba,nba_MIA,2017-01-01,0,0,8
nba,nba_MIA,2017-02-01,0,0,10
nba,nba_MIA,2017-03-01,0,0,20
nba,nba_MIA,2017-04-01,0,0,6
nba,nba_MIA,2017-10-01,0,0,6
nba,nba_MIA,2017-11-01,0,0,12
nba,nba_MIA,2017-12-01,0,0,10
nba,nba_MIA,2018-01-01,0,0,12
nba,nba_MIA,2018-02-01,0,0,14
nba,nba_MIA,2018-03-01,0,0,16
nba,nba_MIA,2018-04-01,0,0,6
nba,nba_MIA,2018-10-01,0,0,10
nba,nba_MIA,2018-11-01,0,0,10
nba,nba_MIA,2018-12-01,0,0,18
nba,nba_MIA,2019-01-01,0,0,6
nba,nba_MIA,2019-02-01,0,0,10
nba,nba_MIA,2019-03-01,0,0,16
nba,nba_MIA,2019-04-01,0,0,6
nba,nba_MIA,2019-10-01,0,0,4
nba,nba_MIA,2019-11-01,0,0,6
nba,nba_MIA,2019-12-01,0,0,14
nba,nba_MIA,2020-01-01,0,0,20
nba,nba_MIA,2020-02-01,0,0,12
nba,nba_MIA,2020-03-01,0,0,8
nba,nba_MIA,2020-08-01,0,0,8
nba,nba_MIA,2020-12-01,0,0,8
nba,nba_MIA,2021-01-01,0,0,14
nba,nba_MIA,2021-02-01,0,0,18
nba,nba_MIA,2021-03-01,0,0,12
nba,nba_MIA,2021-04-01,0,0,10
nba,nba_MIA,2021-05-01,0,0,6
nba,nba_MIA,2021-10-01,0,0,4
nba,nba_MIA,2021-11-01,0,0,14
nba,nba_MIA,2021-12-01,0,0,12
nba,nba_MIA,2022-01-01,0,0,16
nba,nba_MIA,2022-02-01,0,0,12
nba,nba_MIA,2022-03-01,0,0,16
nba,nba_MIA,2022-04-01,0,0,4
nba,nba_MIA,2022-10-01,0,0,8
nba,nba_MIA,2022-11-01,0,0,16
nba,nba_MIA,2022-12-01,0,0,10
nba,nba_MIA,2023-01-01,0,0,14
nba,nba_MIA,2023-02-01,0,0,10
nba,nba_MIA,2023-03-01,0,0,14
nba,nba_MIA,2023-04-01,0,0,6
nba,nba_MIA,2023-10-01,0,0,4
nba,nba_MIA,2023-11-01,0,0,8
nba,nba_MIA,2023-12-01,0,0,10
nba,nba_MIA,2024-01-01,0,0,16
nba,nba_MIA,2024-02-01,0,0,16
nba,nba_MIA,2024-03-01,0,0,14
nba,nba_MIA,2024-04-01,0,0,8
nba,nba_MIL,2010-10-01,0,0,4
nba,nba_MIL,2010-11-01,0,0,12
nba,nba_MIL,2010-12-01,0,0,10
nba,nba_MIL,2011-01-01,0,0,14
nba,nba_MIL,2011-02-01,0,0,10
nba,nba_MIL,2011-03-01,0,0,18
nba,nba_MIL,2011-04-01,0,0,8
nba,nba_MIL,2011-12-01,0,0,4
nba,nba_MIL,2012-01-01,0,0,12
nba,nba_MIL,2012-02-01,0,0,16
nba,nba_MIL,2012-03-01,0,0,14
nba,nba_MIL,2012-04-01,0,0,16
nba,nba_MIL,2012-11-01,0,0,10
nba,nba_MIL,2012-12-01,0,0,6
nba,nba_MIL,2013-01-01,0,0,12
nba,nba_MIL,2013-02-01,0,0,10
nba,nba_MIL,2013-03-01,0,0,16
nba,nba_MIL,2013-04-01,0,0,10
nba,nba_MIL,2013-10-01,0,0,2
nba,nba_MIL,2013-11-01,0,0,12
nba,nba_MIL,2013-12-01,0,0,10
nba,nba_MIL,2014-01-01,0,0,14
nba,nba_MIL,2014-02-01,0,0,8
nba,nba_MIL,2014-03-01,0,0,18
nba,nba_MIL,2014-04-01,0,0,6
nba,nba_MIL,2014-10-01,0,0,2
nba,nba_MIL,2014-11-01,0,0,14
nba,nba_MIL,2014-12-01,0,0,8
nba,nba_MIL,2015-01-01,0,0,20
nba,nba_MIL,2015-02-01,0,0,8
nba,nba_MIL,2015-03-01,0,0,10
nba,nba_MIL,2015-04-01,0,0,6
nba,nba_MIL,2015-10-01,0,0,4
nba,nba_MIL,2015-11-01,0,0,12
nba,nba_MIL,2015-12-01,0,0,16
nba,nba_MIL,2016-01-01,0,0,12
nba,nba_MIL,2016-02-01,0,0,8
nba,nba_MIL,2016-03-01,0,0,12
nba,nba_MIL,2016-04-01,0,0,6
nba,nba_MIL,2016-11-01,0,0,12
nba,nba_MIL,2016-12-01,0,0,14
nba,nba_MIL,2017-01-01,0,0,18
nba,nba_MIL,2017-02-01,0,0,8
nba,nba_MIL,2017-03-01,0,0,12
nba,nba_MIL,2017-04-01,0,0,4
nba,nba_MIL,2017-10-01,0,0,4
nba,nba_MIL,2017-11-01,0,0,12
nba,nba_MIL,2017-12-01,0,0,10
nba,nba_MIL,2018-01-01,0,0,16
nba,nba_MIL,2018-02-01,0,0,14
nba,nba_MIL,2018-03-01,0,0,8
nba,nba_MIL,2018-04-01,0,0,6
nba,nba_MIL,2018-10-01,0,0,10
nba,nba_MIL,2018-11-01,0,0,10
nba,nba_MIL,2018-12-01,0,0,10
nba,nba_MIL,2019-01-01,0,0,12
nba,nba_MIL,2019-02-01,0,0,10
nba,nba_MIL,2019-03-01,0,0,10
nba,nba_MIL,2019-04-01,0,0,4
nba,nba_MIL,2019-11-01,0,0,14
nba,nba_MIL,2019-12-01,0,0,12
nba,nba_MIL,2020-01-01,0,0,14
nba,nba_MIL,2020-02-01,0,0,18
nba,nba_MIL,2020-03-01,0,0,2
nba,nba_MIL,2020-08-01,0,0,4
nba,nba_MIL,2020-12-01,0,0,2
nba,nba_MIL,2021-01-01,0,0,8
nba,nba_MIL,2021-02-01,0,0,20
nba,nba_MIL,2021-03-01,0,0,12
nba,nba_MIL,2021-04-01,0,0,14
nba,nba_MIL,2021-05-01,0,0,6
nba,nba_MIL,2021-10-01,0,0,8
nba,nba_MIL,2021-11-01,0,0,14
nba,nba_MIL,2021-12-01,0,0,10
nba,nba_MIL,2022-01-01,0,0,10
nba,nba_MIL,2022-02-01,0,0,10
nba,nba_MIL,2022-03-01,0,0,14
nba,nba_MIL,2022-10-01,0,0,4
nba,nba_MIL,2022-11-01,0,0,14
nba,nba_MIL,2022-12-01,0,0,10
nba,nba_MIL,2023-01-01,0,0,12
nba,nba_MIL,2023-02-01,0,0,4
nba,nba_MIL,2023-03-01,0,0,18
nba,nba_MIL,2023-04-01,0,0,6
nba,nba_MIL,2023-10-01,0,0,2
nba,nba_MIL,2023-11-01,0,0,14
nba,nba_MIL,2023-12-01,0,0,10
nba,nba_MIL,2024-01-01,0,0,10
nba,nba_MIL,2024-02-01,0,0,10
nba,nba_MIL,2024-03-01,0,0,10
nba,nba_MIL,2024-04-01,0,0,12
nba,nba_MIN,2010-10-01,0,0,2
nba,nba_MIN,2010-11-01,0,0,10
nba,nba_MIN,2010-12-01,0,0,14
nba,nba_MIN,2011-01-01,0,0,20
nba,nba_MIN,2011-02-01,0,0,10
nba,nba_MIN,2011-03-01,0,0,12
nba,nba_MIN,2011-04-01,0,0,6
nba,nba_MIN,2011-12-01,0,0,2
nba,nba_MIN,2012-01-01,0,0,14
nba,nba_MIN,2012-02-01,0,0,12
nba,nba_MIN,2012-03-01,0,0,18
nba,nba_MIN,2012-04-01,0,0,10
nba,nba_MIN,2012-11-01,0,0,10
nba,nba_MIN,2012-12-01,0,0,12
nba,nba_MIN,2013-01-01,0,0,12
nba,nba_MIN,2013-02-01,0,0,16
nba,nba_MIN,2013-03-01,0,0,14
nba,nba_MIN,2013-04-01,0,0,10
nba,nba_MIN,2013-10-01,0,0,2
nba,nba_MIN,2013-11-01,0,0,6
nba,nba_MIN,2013-12-01,0,0,10
nba,nba_MIN,2014-01-01,0,0,22
nba,nba_MIN,2014-02-01,0,0,12
nba,nba_MIN,2014-03-01,0,0,10
nba,nba_MIN,2014-04-01,0,0,8
nba,nba_MIN,2014-11-01,0,0,12
nba,nba_MIN,2014-12-01,0,0,12
nba,nba_MIN,2015-01-01,0,0,16
nba,nba_MIN,2015-02-01,0,0,4
nba,nba_MIN,2015-03-01,0,0,18
nba,nba_MIN,2015-04-01,0,0,12
nba,nba_MIN,2015-11-01,0,0,8
nba,nba_MIN,2015-12-01,0,0,16
nba,nba_MIN,2016-01-01,0,0,16
nba,nba_MIN,2016-02-01,0,0,10
nba,nba_MIN,2016-03-01,0,0,16
nba,nba_MIN,2016-04-01,0,0,8
nba,nba_MIN,2016-10-01,0,0,2
nba,nba_MIN,2016-11-01,0,0,14
nba,nba_MIN,2016-12-01,0,0,12
nba,nba_MIN,2017-01-01,0,0,16
nba,nba_MIN,2017-02-01,0,0,6
nba,nba_MIN,2017-03-01,0,0,12
nba,nba_MIN,2017-04-01,0,0,10
nba,nba_MIN,2017-10-01,0,0,8
nba,nba_MIN,2017-11-01,0,0,16
nba,nba_MIN,2017-12-01,0,0,12
nba,nba_MIN,2018-01-01,0,0,16
nba,nba_MIN,2018-02-01,0,0,6
nba,nba_MIN,2018-03-01,0,0,12
nba,nba_MIN,2018-04-01,0,0,2
nba,nba_MIN,2018-10-01,0,0,6
nba,nba_MIN,2018-11-01,0,0,10
nba,nba_MIN,2018-12-01,0,0,14
nba,nba_MIN,2019-01-01,0,0,18
nba,nba_MIN,2019-02-01,0,0,8
nba,nba_MIN,2019-03-01,0,0,12
nba,nba_MIN,2019-04-01,0,0,6
nba,nba_MIN,2019-10-01,0,0,2
nba,nba_MIN,2019-11-01,0,0,14
nba,nba_MIN,2019-12-01,0,0,12
nba,nba_MIN,2020-01-01,0,0,10
nba,nba_MIN,2020-02-01,0,0,6
nba,nba_MIN,2020-03-01,0,0,6
nba,nba_MIN,2020-12-01,0,0,2
nba,nba_MIN,2021-01-01,0,0,14
nba,nba_MIN,2021-02-01,0,0,16
nba,nba_MIN,2021-03-01,0,0,14
nba,nba_MIN,2021-04-01,0,0,12
nba,nba_MIN,2021-05-01,0,0,4
nba,nba_MIN,2021-10-01,0,0,4
nba,nba_MIN,2021-11-01,0,0,12
nba,nba_MIN,2021-12-01,0,0,12
nba,nba_MIN,2022-01-01,0,0,14
nba,nba_MIN,2022-02-01,0,0,8
nba,nba_MIN,2022-03-01,0,0,16
nba,nba_MIN,2022-04-01,0,0,4
nba,nba_MIN,2022-10-01,0,0,12
nba,nba_MIN,2022-11-01,0,0,12
nba,nba_MIN,2022-12-01,0,0,12
nba,nba_MIN,2023-01-01,0,0,14
nba,nba_MIN,2023-02-01,0,0,6
nba,nba_MIN,2023-03-01,0,0,12
nba,nba_MIN,2023-04-01,0,0,6
nba,nba_MIN,2023-10-01,0,0,2
nba,nba_MIN,2023-11-01,0,0,20
nba,nba_MIN,2023-12-01,0,0,10
nba,nba_MIN,2024-01-01,0,0,16
nba,nba_MIN,2024-02-01,0,0,8
nba,nba_MIN,2024-03-01,0,0,8
nba,nba_MIN,2024-04-01,0,0,8
nba,nba_NJN,2010-10-01,0,0,2
nba,nba_NJN,2010-11-01,0,0,14
nba,nba_NJN,2010-12-01,0,0,14
nba,nba_NJN,2011-01-01,0,0,8
nba,nba_NJN,2011-02-01,0,0,12
nba,nba_NJN,2011-03-01,0,0,10
nba,nba_NJN,2011-04-01,0,0,6
nba,nba_NJN,2011-12-01,0,0,4
nba,nba_NJN,2012-01-01,0,0,12
nba,nba_NJN,2012-02-01,0,0,8
nba,nba_NJN,2012-03-01,0,0,12
nba,nba_NJN,2012-04-01,0,0,14
nba,nba_NOH,2010-10-01,0,0,2
nba,nba_NOH,2010-11-01,0,0,12
nba,nba_NOH,2010-12-01,0,0,12
nba,nba_NOH,2011-01-01,0,0,16
nba,nba_NOH,2011-02-01,0,0,8
nba,nba_NOH,2011-03-01,0,0,14
nba,nba_NOH,2011-04-01,0,0,4
nba,nba_NOH,2011-12-01,0,0,4
nba,nba_NOH,2012-01-01,0,0,16
nba,nba_NOH,2012-02-01,0,0,16
nba,nba_NOH,2012-03-01,0,0,10
nba,nba_NOH,2012-04-01,0,0,8
nba,nba_NOH,2012-10-01,0,0,2
nba,nba_NOH,2012-11-01,0,0,12
nba,nba_NOH,2012-12-01,0,0,14
nba,nba_NOH,2013-01-01,0,0,12
nba,nba_NOH,2013-02-01,0,0,10
nba,nba_NOH,2013-03-01,0,0,6
nba,nba_NOH,2013-04-01,0,0,6
nba,nba_NOP,2013-11-01,0,0,16
nba,nba_NOP,2013-12-01,0,0,10
nba,nba_NOP,2014-01-01,0,0,8
nba,nba_NOP,2014-02-01,0,0,10
nba,nba_NOP,2014-03-01,0,0,12
nba,nba_NOP,2014-04-01,0,0,10
nba,nba_NOP,2014-10-01,0,0,2
nba,nba_NOP,2014-11-01,0,0,12
nba,nba_NOP,2014-12-01,0,0,16
nba,nba_NOP,2015-01-01,0,0,10
nba,nba_NOP,2015-02-01,0,0,10
nba,nba_NOP,2015-03-01,0,0,4
nba,nba_NOP,2015-04-01,0,0,8
nba,nba_NOP,2015-10-01,0,0,2
nba,nba_NOP,2015-11-01,0,0,16
nba,nba_NOP,2015-12-01,0,0,12
nba,nba_NOP,2016-01-01,0,0,4
nba,nba_NOP,2016-02-01,0,0,12
nba,nba_NOP,2016-03-01,0,0,16
nba,nba_NOP,2016-04-01,0,0,4
nba,nba_NOP,2016-10-01,0,0,2
nba,nba_NOP,2016-11-01,0,0,10
nba,nba_NOP,2016-12-01,0,0,14
nba,nba_NOP,2017-01-01,0,0,12
nba,nba_NOP,2017-02-01,0,0,12
nba,nba_NOP,2017-03-01,0,0,12
nba,nba_NOP,2017-04-01,0,0,2
nba,nba_NOP,2017-10-01,0,0,6
nba,nba_NOP,2017-11-01,0,0,10
nba,nba_NOP,2017-12-01,0,0,14
nba,nba_NOP,2018-01-01,0,0,8
nba,nba_NOP,2018-02-01,0,0,10
nba,nba_NOP,2018-03-01,0,0,10
nba,nba_NOP,2018-04-01,0,0,6
nba,nba_NOP,2018-10-01,0,0,4
nba,nba_NOP,2018-11-01,0,0,22
nba,nba_NOP,2018-12-01,0,0,4
nba,nba_NOP,2019-01-01,0,0,6
nba,nba_NOP,2019-02-01,0,0,8
nba,nba_NOP,2019-03-01,0,0,16
nba,nba_NOP,2019-04-01,0,0,4
nba,nba_NOP,2019-10-01,0,0,2
nba,nba_NOP,2019-11-01,0,0,12
nba,nba_NOP,2019-12-01,0,0,10
nba,nba_NOP,2020-01-01,0,0,10
nba,nba_NOP,2020-02-01,0,0,6
nba,nba_NOP,2020-07-01,0,0,2
nba,nba_NOP,2020-08-01,0,0,10
nba,nba_NOP,2020-12-01,0,0,8
nba,nba_NOP,2021-01-01,0,0,12
nba,nba_NOP,2021-02-01,0,0,10
nba,nba_NOP,2021-03-01,0,0,6
nba,nba_NOP,2021-04-01,0,0,18
nba,nba_NOP,2021-05-01,0,0,2
nba,nba_NOP,2021-10-01,0,0,6
nba,nba_NOP,2021-11-01,0,0,14
nba,nba_NOP,2021-12-01,0,0,10
nba,nba_NOP,2022-01-01,0,0,10
nba,nba_NOP,2022-02-01,0,0,6
nba,nba_NOP,2022-03-01,0,0,14
nba,nba_NOP,2022-04-01,0,0,4
nba,nba_NOP,2022-10-01,0,0,4
nba,nba_NOP,2022-11-01,0,0,8
nba,nba_NOP,2022-12-01,0,0,18
nba,nba_NOP,2023-01-01,0,0,8
nba,nba_NOP,2023-02-01,0,0,10
nba,nba_NOP,2023-03-01,0,0,12
nba,nba_NOP,2023-04-01,0,0,4
nba,nba_NOP,2023-10-01,0,0,2
nba,nba_NOP,2023-11-01,0,0,12
nba,nba_NOP,2023-12-01,0,0,10
nba,nba_NOP,2024-01-01,0,0,8
nba,nba_NOP,2024-02-01,0,0,10
nba,nba_NOP,2024-03-01,0,0,10
nba,nba_NOP,2024-04-01,0,0,12
nba,nba_NYK,2010-10-01,0,0,4
nba,nba_NYK,2010-11-01,0,0,6
nba,nba_NYK,2010-12-01,0,0,10
nba,nba_NYK,2011-01-01,0,0,18
nba,nba_NYK,2011-02-01,0,0,4
nba,nba_NYK,2011-03-01,0,0,8
nba,nba_NYK,2011-04-01,0,0,4
nba,nba_NYK,2011-12-01,0,0,2
nba,nba_NYK,2012-01-01,0,0,12
nba,nba_NYK,2012-02-01,0,0,8
nba,nba_NYK,2012-03-01,0,0,14
nba,nba_NYK,2012-04-01,0,0,4
nba,nba_NYK,2012-11-01,0,0,10
nba,nba_NYK,2012-12-01,0,0,6
nba,nba_NYK,2013-01-01,0,0,10
nba,nba_NYK,2013-02-01,0,0,10
nba,nba_NYK,2013-03-01,0,0,16
nba,nba_NYK,2013-04-01,0,0,4
nba,nba_NYK,2013-11-01,0,0,6
nba,nba_NYK,2013-12-01,0,0,12
nba,nba_NYK,2014-01-01,0,0,8
nba,nba_NYK,2014-02-01,0,0,8
nba,nba_NYK,2014-03-01,0,0,12
nba,nba_NYK,2014-04-01,0,0,6
nba,nba_NYK,2014-11-01,0,0,10
nba,nba_NYK,2014-12-01,0,0,16
nba,nba_NYK,2015-01-01,0,0,8
nba,nba_NYK,2015-02-01,0,0,4
nba,nba_NYK,2015-03-01,0,0,12
nba,nba_NYK,2015-04-01,0,0,6
nba,nba_NYK,2015-10-01,0,0,2
nba,nba_NYK,2015-11-01,0,0,8
nba,nba_NYK,2015-12-01,0,0,12
nba,nba_NYK,2016-01-01,0,0,12
nba,nba_NYK,2016-02-01,0,0,6
nba,nba_NYK,2016-03-01,0,0,8
nba,nba_NYK,2016-04-01,0,0,4
nba,nba_NYK,2016-11-01,0,0,10
nba,nba_NYK,2016-12-01,0,0,8
nba,nba_NYK,2017-01-01,0,0,12
nba,nba_NYK,2017-02-01,0,0,8
nba,nba_NYK,2017-03-01,0,0,12
nba,nba_NYK,2017-04-01,0,0,6
nba,nba_NYK,2017-10-01,0,0,2
nba,nba_NYK,2017-11-01,0,0,14
nba,nba_NYK,2017-12-01,0,0,8
nba,nba_NYK,2018-01-01,0,0,8
nba,nba_NYK,2018-02-01,0,0,8
nba,nba_NYK,2018-03-01,0,0,12
nba,nba_NYK,2018-04-01,0,0,2
nba,nba_NYK,2018-11-01,0,0,14
nba,nba_NYK,2018-12-01,0,0,8
nba,nba_NYK,2019-01-01,0,0,8
nba,nba_NYK,2019-02-01,0,0,8
nba,nba_NYK,2019-03-01,0,0,14
nba,nba_NYK,2019-04-01,0,0,4
nba,nba_NYK,2019-10-01,0,0,4
nba,nba_NYK,2019-11-01,0,0,10
nba,nba_NYK,2019-12-01,0,0,8
nba,nba_NYK,2020-01-01,0,0,12
nba,nba_NYK,2020-02-01,0,0,6
nba,nba_NYK,2020-03-01,0,0,6
nba,nba_NYK,2020-12-01,0,0,4
nba,nba_NYK,2021-01-01,0,0,12
nba,nba_NYK,2021-02-01,0,0,8
nba,nba_NYK,2021-03-01,0,0,14
nba,nba_NYK,2021-04-01,0,0,6
nba,nba_NYK,2021-05-01,0,0,4
nba,nba_NYK,2021-10-01,0,0,6
nba,nba_NYK,2021-11-01,0,0,8
nba,nba_NYK,2021-12-01,0,0,8
nba,nba_NYK,2022-01-01,0,0,6
nba,nba_NYK,2022-02-01,0,0,8
nba,nba_NYK,2022-03-01,0,0,12
nba,nba_NYK,2022-04-01,0,0,6
nba,nba_NYK,2022-10-01,0,0,2
nba,nba_NYK,2022-11-01,0,0,12
nba,nba_NYK,2022-12-01,0,0,8
nba,nba_NYK,2023-01-01,0,0,14
nba,nba_NYK,2023-02-01,0,0,10
nba,nba_NYK,2023-03-01,0,0,6
nba,nba_NYK,2023-04-01,0,0,2
nba,nba_NYK,2023-11-01,0,0,6
nba,nba_NYK,2023-12-01,0,0,12
nba,nba_NYK,2024-01-01,0,0,14
nba,nba_NYK,2024-02-01,0,0,4
nba,nba_NYK,2024-03-01,0,0,16
nba,nba_NYK,2024-04-01,0,0,2
nba,nba_OKC,2010-10-01,0,0,2
nba,nba_OKC,2010-11-01,0,0,10
nba,nba_OKC,2010-12-01,0,0,6
nba,nba_OKC,2011-01-01,0,0,6
nba,nba_OKC,2011-02-01,0,0,12
nba,nba_OKC,2011-03-01,0,0,14
nba,nba_OKC,2011-04-01,0,0,4
nba,nba_OKC,2011-12-01,0,0,4
nba,nba_OKC,2012-01-01,0,0,6
nba,nba_OKC,2012-02-01,0,0,12
nba,nba_OKC,2012-03-01,0,0,12
nba,nba_OKC,2012-04-01,0,0,10
nba,nba_OKC,2012-11-01,0,0,10
nba,nba_OKC,2012-12-01,0,0,6
nba,nba_OKC,2013-01-01,0,0,12
nba,nba_OKC,2013-02-01,0,0,6
nba,nba_OKC,2013-03-01,0,0,12
nba,nba_OKC,2013-04-01,0,0,8
nba,nba_OKC,2013-10-01,0,0,2
nba,nba_OKC,2013-11-01,0,0,8
nba,nba_OKC,2013-12-01,0,0,12
nba,nba_OKC,2014-01-01,0,0,10
nba,nba_OKC,2014-02-01,0,0,6
nba,nba_OKC,2014-03-01,0,0,10
nba,nba_OKC,2014-04-01,0,0,6
nba,nba_OKC,2014-10-01,0,0,2
nba,nba_OKC,2014-11-01,0,0,8
nba,nba_OKC,2014-12-01,0,0,12
nba,nba_OKC,2015-01-01,0,0,10
nba,nba_OKC,2015-02-01,0,0,6
nba,nba_OKC,2015-03-01,0,0,10
nba,nba_OKC,2015-04-01,0,0,6
nba,nba_OKC,2015-10-01,0,0,4
nba,nba_OKC,2015-11-01,0,0,10
nba,nba_OKC,2015-12-01,0,0,10
nba,nba_OKC,2016-01-01,0,0,4
nba,nba_OKC,2016-02-01,0,0,8
nba,nba_OKC,2016-03-01,0,0,12
nba,nba_OKC,2016-04-01,0,0,6
nba,nba_OKC,2016-10-01,0,0,4
nba,nba_OKC,2016-11-01,0,0,8
nba,nba_OKC,2016-12-01,0,0,6
nba,nba_OKC,2017-01-01,0,0,6
nba,nba_OKC,2017-02-01,0,0,6
nba,nba_OKC,2017-03-01,0,0,20
nba,nba_OKC,2017-04-01,0,0,2
nba,nba_OKC,2017-10-01,0,0,2
nba,nba_OKC,2017-11-01,0,0,8
nba,nba_OKC,2017-12-01,0,0,12
nba,nba_OKC,2018-01-01,0,0,12
nba,nba_OKC,2018-02-01,0,0,4
nba,nba_OKC,2018-03-01,0,0,16
nba,nba_OKC,2018-10-01,0,0,4
nba,nba_OKC,2018-11-01,0,0,8
nba,nba_OKC,2018-12-01,0,0,8
nba,nba_OKC,2019-01-01,0,0,14
nba,nba_OKC,2019-02-01,0,0,10
nba,nba_OKC,2019-03-01,0,0,10
nba,nba_OKC,2019-10-01,0,0,6
nba,nba_OKC,2019-11-01,0,0,8
nba,nba_OKC,2019-12-01,0,0,10
nba,nba_OKC,2020-01-01,0,0,14
nba,nba_OKC,2020-02-01,0,0,6
nba,nba_OKC,2020-08-01,0,0,6
nba,nba_OKC,2020-12-01,0,0,4
nba,nba_OKC,2021-01-01,0,0,8
nba,nba_OKC,2021-02-01,0,0,4
nba,nba_OKC,2021-03-01,0,0,4
nba,nba_OKC,2021-04-01,0,0,16
nba,nba_OKC,2021-05-01,0,0,10
nba,nba_OKC,2021-10-01,0,0,4
nba,nba_OKC,2021-11-01,0,0,8
nba,nba_OKC,2021-12-01,0,0,8
nba,nba_OKC,2022-01-01,0,0,6
nba,nba_OKC,2022-02-01,0,0,14
nba,nba_OKC,2022-03-01,0,0,10
nba,nba_OKC,2022-04-01,0,0,6
nba,nba_OKC,2022-11-01,0,0,8
nba,nba_OKC,2022-12-01,0,0,8
nba,nba_OKC,2023-01-01,0,0,8
nba,nba_OKC,2023-02-01,0,0,10
nba,nba_OKC,2023-03-01,0,0,14
nba,nba_OKC,2023-04-01,0,0,4
nba,nba_OKC,2023-11-01,0,0,10
nba,nba_OKC,2023-12-01,0,0,4
nba,nba_OKC,2024-01-01,0,0,12
nba,nba_OKC,2024-02-01,0,0,12
nba,nba_OKC,2024-03-01,0,0,10
nba,nba_OKC,2024-04-01,0,0,6
nba,nba_ORL,2010-10-01,0,0,2
nba,nba_ORL,2010-11-01,0,0,10
nba,nba_ORL,2010-12-01,0,0,8
nba,nba_ORL,2011-01-01,0,0,4
nba,nba_ORL,2011-02-01,0,0,8
