date,City,index_sum,games,index_sum_7d,games_7d
2022-04-15,Arlington,-1,1,-2.0,6.0
2022-04-16,Arlington,-1,1,-2.0,6.0
2022-04-17,Arlington,-1,1,-4.0,6.0
2022-04-18,Arlington,0,0,-3.0,5.0
2022-04-19,Arlington,-1,1,-3.0,5.0
2022-04-20,Arlington,-1,1,-4.0,6.0
2022-04-21,Arlington,1,1,-4.0,6.0
2022-04-22,Arlington,1,1,-2.0,6.0
2022-04-23,Arlington,1,1,0.0,6.0
2022-04-24,Arlington,-1,1,0.0,6.0
2022-04-25,Arlington,1,1,1.0,7.0
2022-04-26,Arlington,-1,1,1.0,7.0
2022-04-27,Arlington,-1,1,1.0,7.0
2022-04-28,Arlington,-1,1,-1.0,7.0
2022-04-29,Arlington,-1,1,-3.0,7.0
2022-04-30,Arlington,1,1,-3.0,7.0
2022-05-01,Arlington,1,1,-1.0,7.0
2022-05-02,Arlington,0,0,-2.0,6.0
2022-05-03,Arlington,1,1,0.0,6.0
2022-05-04,Arlington,1,1,2.0,6.0
2022-05-05,Arlington,0,0,3.0,5.0
2022-05-06,Arlington,0,0,4.0,4.0
2022-05-07,Arlington,0,0,3.0,3.0
2022-05-08,Arlington,0,2,2.0,4.0
2022-05-09,Arlington,-1,1,1.0,5.0
2022-05-10,Arlington,1,1,1.0,5.0
2022-05-11,Arlington,-1,1,-1.0,5.0
2022-05-12,Arlington,1,1,0.0,6.0
2022-05-13,Arlington,-1,1,-1.0,7.0
2022-05-14,Arlington,-1,1,-2.0,8.0
2022-05-15,Arlington,1,1,-1.0,7.0
2022-05-16,Arlington,1,1,1.0,7.0
2022-05-17,Arlington,1,1,1.0,7.0
2022-05-18,Arlington,1,1,3.0,7.0
2022-05-19,Arlington,-1,1,1.0,7.0
2022-05-20,Arlington,1,1,3.0,7.0
2022-05-21,Arlington,-1,1,3.0,7.0
2022-05-22,Arlington,-1,1,1.0,7.0
2022-05-23,Arlington,0,0,0.0,6.0
2022-05-24,Arlington,-1,1,-2.0,6.0
2022-05-25,Arlington,1,1,-2.0,6.0
2022-05-26,Arlington,1,1,0.0,6.0
2022-05-27,Arlington,1,1,0.0,6.0
2022-05-28,Arlington,1,1,2.0,6.0
2022-05-29,Arlington,-1,1,2.0,6.0
2022-05-30,Arlington,1,1,3.0,7.0
2022-05-31,Arlington,1,1,5.0,7.0
2022-06-01,Arlington,-1,1,3.0,7.0
2022-06-02,Arlington,-1,1,1.0,7.0
2022-06-03,Arlington,-1,1,-1.0,7.0
2022-06-04,Arlington,1,1,-1.0,7.0
2022-06-05,Arlington,-1,1,-1.0,7.0
2022-06-06,Arlington,0,0,-2.0,6.0
2022-06-07,Arlington,0,2,-3.0,7.0
2022-06-08,Arlington,-1,1,-3.0,7.0
2022-06-09,Arlington,0,0,-2.0,6.0
2022-06-10,Arlington,-1,1,-2.0,6.0
2022-06-11,Arlington,1,1,-2.0,6.0
2022-06-12,Arlington,1,1,0.0,6.0
2022-06-13,Arlington,1,1,1.0,7.0
2022-06-14,Arlington,-1,1,0.0,6.0
2022-06-15,Arlington,-1,1,0.0,6.0
2022-06-16,Arlington,1,1,1.0,7.0
2022-06-17,Arlington,1,1,3.0,7.0
2022-06-18,Arlington,-1,1,1.0,7.0
2022-06-19,Arlington,-1,1,-1.0,7.0
2022-06-20,Arlington,0,0,-2.0,6.0
2022-06-21,Arlington,1,1,0.0,6.0
2022-06-22,Arlington,1,1,2.0,6.0
2022-06-23,Arlington,0,0,1.0,5.0
2022-06-24,Arlington,-1,1,-1.0,5.0
2022-06-25,Arlington,1,1,1.0,5.0
2022-06-26,Arlington,-1,1,1.0,5.0
2022-06-27,Arlington,1,1,2.0,6.0
2022-06-28,Arlington,1,1,2.0,6.0
2022-06-29,Arlington,-1,1,0.0,6.0
2022-06-30,Arlington,0,0,0.0,6.0
2022-07-01,Arlington,-1,1,0.0,6.0
2022-07-02,Arlington,1,1,0.0,6.0
2022-07-03,Arlington,-1,1,0.0,6.0
2022-07-04,Arlington,-1,1,-2.0,6.0
2022-07-05,Arlington,-1,1,-4.0,6.0
2022-07-06,Arlington,-1,1,-4.0,6.0
2022-07-07,Arlington,0,0,-4.0,6.0
2022-07-08,Arlington,1,1,-2.0,6.0
2022-07-09,Arlington,1,1,-2.0,6.0
2022-07-10,Arlington,-1,1,-2.0,6.0
2022-07-11,Arlington,1,1,0.0,6.0
2022-07-12,Arlington,-1,1,0.0,6.0
2022-07-13,Arlington,1,1,2.0,6.0
2022-07-14,Arlington,-1,1,1.0,7.0
2022-07-15,Arlington,-1,1,-1.0,7.0
2022-07-16,Arlington,-1,1,-3.0,7.0
2022-07-17,Arlington,-1,1,-3.0,7.0
2022-07-18,Arlington,0,0,-4.0,6.0
2022-07-19,Arlington,0,0,-3.0,5.0
2022-07-20,Arlington,0,0,-4.0,4.0
2022-07-21,Arlington,1,1,-2.0,4.0
2022-07-22,Arlington,-1,1,-2.0,4.0
2022-07-23,Arlington,-1,1,-2.0,4.0
2022-07-24,Arlington,1,1,0.0,4.0
2022-07-25,Arlington,-1,1,-1.0,5.0
2022-07-26,Arlington,-1,1,-2.0,6.0
2022-07-27,Arlington,-1,1,-3.0,7.0
2022-07-28,Arlington,1,1,-3.0,7.0
2022-07-29,Arlington,1,1,-1.0,7.0
2022-07-30,Arlington,-1,1,-1.0,7.0
2022-07-31,Arlington,1,1,-1.0,7.0
2022-08-01,Arlington,-1,1,-1.0,7.0
2022-08-02,Arlington,-1,1,-1.0,7.0
2022-08-03,Arlington,-1,1,-1.0,7.0
2022-08-04,Arlington,1,1,-1.0,7.0
2022-08-05,Arlington,-1,1,-3.0,7.0
2022-08-06,Arlington,1,1,-1.0,7.0
2022-08-07,Arlington,-1,1,-3.0,7.0
2022-08-08,Arlington,0,0,-2.0,6.0
2022-08-09,Arlington,-1,1,-2.0,6.0
2022-08-10,Arlington,1,1,0.0,6.0
2022-08-11,Arlington,-1,1,-2.0,6.0
2022-08-12,Arlington,-1,1,-2.0,6.0
2022-08-13,Arlington,1,1,-2.0,6.0
2022-08-14,Arlington,1,1,0.0,6.0
2022-08-15,Arlington,1,1,1.0,7.0
2022-08-16,Arlington,-1,1,1.0,7.0
2022-08-17,Arlington,-1,1,-1.0,7.0
2022-08-18,Arlington,1,1,1.0,7.0
2022-08-19,Arlington,-1,1,1.0,7.0
2022-08-20,Arlington,1,1,1.0,7.0
2022-08-21,Arlington,1,1,1.0,7.0
2022-08-22,Arlington,1,1,1.0,7.0
2022-08-23,Arlington,-1,1,1.0,7.0
2022-08-24,Arlington,1,1,3.0,7.0
2022-08-25,Arlington,0,0,2.0,6.0
2022-08-26,Arlington,1,1,4.0,6.0
2022-08-27,Arlington,-1,1,2.0,6.0
2022-08-28,Arlington,-1,1,0.0,6.0
2022-08-29,Arlington,0,0,-1.0,5.0
2022-08-30,Arlington,-1,1,-1.0,5.0
2022-08-31,Arlington,-1,1,-3.0,5.0
2022-09-01,Arlington,-1,1,-4.0,6.0
2022-09-02,Arlington,-1,1,-6.0,6.0
2022-09-03,Arlington,-1,1,-6.0,6.0
2022-09-04,Arlington,-1,1,-6.0,6.0
2022-09-05,Arlington,-1,1,-7.0,7.0
2022-09-06,Arlington,1,1,-5.0,7.0
2022-09-07,Arlington,-1,1,-5.0,7.0
2022-09-08,Arlington,0,0,-4.0,6.0
2022-09-09,Arlington,-1,1,-4.0,6.0
2022-09-10,Arlington,-1,1,-4.0,6.0
2022-09-11,Arlington,1,1,-2.0,6.0
2022-09-12,Arlington,0,2,-1.0,7.0
2022-09-13,Arlington,1,1,-1.0,7.0
2022-09-14,Arlington,-1,1,-1.0,7.0
2022-09-15,Arlington,0,0,-1.0,7.0
2022-09-16,Arlington,1,1,1.0,7.0
2022-09-17,Arlington,-1,1,1.0,7.0
2022-09-18,Arlington,-1,1,-1.0,7.0
2022-09-19,Arlington,0,0,-1.0,5.0
2022-09-20,Arlington,-1,1,-3.0,5.0
2022-09-21,Arlington,1,1,-1.0,5.0
2022-09-22,Arlington,1,1,0.0,6.0
2022-09-23,Arlington,-1,1,-2.0,6.0
2022-09-24,Arlington,-1,1,-2.0,6.0
2022-09-25,Arlington,-1,1,-2.0,6.0
2022-09-26,Arlington,0,0,-2.0,6.0
2022-09-27,Arlington,1,1,0.0,6.0
2022-09-28,Arlington,-1,1,-2.0,6.0
2022-09-29,Arlington,-1,1,-4.0,6.0
2022-09-30,Arlington,-1,1,-4.0,6.0
2022-10-01,Arlington,-1,1,-4.0,6.0
2022-10-02,Arlington,-1,1,-4.0,6.0
2022-10-03,Arlington,-1,1,-5.0,7.0
2022-10-04,Arlington,0,2,-6.0,8.0
2022-10-05,Arlington,1,1,-4.0,8.0
2022-10-06,Arlington,0,0,-3.0,7.0
2022-10-07,Arlington,0,0,-2.0,6.0
2022-10-08,Arlington,0,0,-1.0,5.0
2022-10-09,Arlington,0,0,0.0,4.0
2022-10-10,Arlington,0,0,1.0,3.0
2022-10-11,Arlington,0,0,1.0,1.0
2022-10-12,Arlington,0,0,0.0,0.0
2022-10-13,Arlington,0,0,0.0,0.0
2022-10-14,Arlington,0,0,0.0,0.0
2022-10-15,Arlington,0,0,0.0,0.0
2022-10-16,Arlington,0,0,0.0,0.0
2022-10-17,Arlington,0,0,0.0,0.0
2022-10-18,Arlington,0,0,0.0,0.0
2022-10-19,Arlington,0,0,0.0,0.0
2022-10-20,Arlington,0,0,0.0,0.0
2022-10-21,Arlington,0,0,0.0,0.0
2022-10-22,Arlington,0,0,0.0,0.0
2022-10-23,Arlington,0,0,0.0,0.0
2022-10-24,Arlington,0,0,0.0,0.0
2022-10-25,Arlington,0,0,0.0,0.0
2022-10-26,Arlington,0,0,0.0,0.0
2022-10-27,Arlington,0,0,0.0,0.0
2022-10-28,Arlington,0,0,0.0,0.0
2022-10-29,Arlington,0,0,0.0,0.0
2022-10-30,Arlington,0,0,0.0,0.0
2022-10-31,Arlington,0,0,0.0,0.0
2022-11-01,Arlington,0,0,0.0,0.0
2022-11-02,Arlington,0,0,0.0,0.0
2022-11-03,Arlington,0,0,0.0,0.0
2022-11-04,Arlington,0,0,0.0,0.0
2022-11-05,Arlington,0,0,0.0,0.0
2022-11-06,Arlington,0,0,0.0,0.0
2022-11-07,Arlington,0,0,0.0,0.0
2022-11-08,Arlington,0,0,0.0,0.0
2022-11-09,Arlington,0,0,0.0,0.0
2022-11-10,Arlington,0,0,0.0,0.0
2022-11-11,Arlington,0,0,0.0,0.0
2022-11-12,Arlington,0,0,0.0,0.0
2022-11-13,Arlington,0,0,0.0,0.0
2022-11-14,Arlington,0,0,0.0,0.0
2022-11-15,Arlington,0,0,0.0,0.0
2022-11-16,Arlington,0,0,0.0,0.0
2022-11-17,Arlington,0,0,0.0,0.0
2022-11-18,Arlington,0,0,0.0,0.0
2022-11-19,Arlington,0,0,0.0,0.0
2022-11-20,Arlington,0,0,0.0,0.0
2022-11-21,Arlington,0,0,0.0,0.0
2022-11-22,Arlington,0,0,0.0,0.0
2022-11-23,Arlington,0,0,0.0,0.0
2022-11-24,Arlington,0,0,0.0,0.0
2022-11-25,Arlington,0,0,0.0,0.0
2022-11-26,Arlington,0,0,0.0,0.0
2022-11-27,Arlington,0,0,0.0,0.0
2022-11-28,Arlington,0,0,0.0,0.0
2022-11-29,Arlington,0,0,0.0,0.0
2022-11-30,Arlington,0,0,0.0,0.0
2022-12-01,Arlington,0,0,0.0,0.0
2022-12-02,Arlington,0,0,0.0,0.0
2022-12-03,Arlington,0,0,0.0,0.0
2022-12-04,Arlington,0,0,0.0,0.0
2022-12-05,Arlington,0,0,0.0,0.0
2022-12-06,Arlington,0,0,0.0,0.0
2022-12-07,Arlington,0,0,0.0,0.0
2022-12-08,Arlington,0,0,0.0,0.0
2022-12-09,Arlington,0,0,0.0,0.0
2022-12-10,Arlington,0,0,0.0,0.0
2022-12-11,Arlington,0,0,0.0,0.0
2022-12-12,Arlington,0,0,0.0,0.0
2022-12-13,Arlington,0,0,0.0,0.0
2022-12-14,Arlington,0,0,0.0,0.0
2022-12-15,Arlington,0,0,0.0,0.0
2022-12-16,Arlington,0,0,0.0,0.0
2022-12-17,Arlington,0,0,0.0,0.0
2022-12-18,Arlington,0,0,0.0,0.0
2022-12-19,Arlington,0,0,0.0,0.0
2022-12-20,Arlington,0,0,0.0,0.0
2022-12-21,Arlington,0,0,0.0,0.0
2022-12-22,Arlington,0,0,0.0,0.0
2022-12-23,Arlington,0,0,0.0,0.0
2022-12-24,Arlington,0,0,0.0,0.0
2022-12-25,Arlington,0,0,0.0,0.0
2022-12-26,Arlington,0,0,0.0,0.0
2022-12-27,Arlington,0,0,0.0,0.0
2022-12-28,Arlington,0,0,0.0,0.0
2022-12-29,Arlington,0,0,0.0,0.0
2022-12-30,Arlington,0,0,0.0,0.0
2022-12-31,Arlington,0,0,0.0,0.0
2023-01-01,Arlington,0,0,0.0,0.0
2023-01-02,Arlington,0,0,0.0,0.0
2023-01-03,Arlington,0,0,0.0,0.0
2023-01-04,Arlington,0,0,0.0,0.0
2023-01-05,Arlington,0,0,0.0,0.0
2023-01-06,Arlington,0,0,0.0,0.0
2023-01-07,Arlington,0,0,0.0,0.0
2023-01-08,Arlington,0,0,0.0,0.0
2023-01-09,Arlington,0,0,0.0,0.0
2023-01-10,Arlington,0,0,0.0,0.0
2023-01-11,Arlington,0,0,0.0,0.0
2023-01-12,Arlington,0,0,0.0,0.0
2023-01-13,Arlington,0,0,0.0,0.0
2023-01-14,Arlington,0,0,0.0,0.0
2023-01-15,Arlington,0,0,0.0,0.0
2023-01-16,Arlington,0,0,0.0,0.0
2023-01-17,Arlington,0,0,0.0,0.0
2023-01-18,Arlington,0,0,0.0,0.0
2023-01-19,Arlington,0,0,0.0,0.0
2023-01-20,Arlington,0,0,0.0,0.0
2023-01-21,Arlington,0,0,0.0,0.0
2023-01-22,Arlington,0,0,0.0,0.0
2023-01-23,Arlington,0,0,0.0,0.0
2023-01-24,Arlington,0,0,0.0,0.0
2023-01-25,Arlington,0,0,0.0,0.0
2023-01-26,Arlington,0,0,0.0,0.0
2023-01-27,Arlington,0,0,0.0,0.0
2023-01-28,Arlington,0,0,0.0,0.0
2023-01-29,Arlington,0,0,0.0,0.0
2023-01-30,Arlington,0,0,0.0,0.0
2023-01-31,Arlington,0,0,0.0,0.0
2023-02-01,Arlington,0,0,0.0,0.0
2023-02-02,Arlington,0,0,0.0,0.0
2023-02-03,Arlington,0,0,0.0,0.0
2023-02-04,Arlington,0,0,0.0,0.0
2023-02-05,Arlington,0,0,0.0,0.0
2023-02-06,Arlington,0,0,0.0,0.0
2023-02-07,Arlington,0,0,0.0,0.0
2023-02-08,Arlington,0,0,0.0,0.0
2023-02-09,Arlington,0,0,0.0,0.0
2023-02-10,Arlington,0,0,0.0,0.0
2023-02-11,Arlington,0,0,0.0,0.0
2023-02-12,Arlington,0,0,0.0,0.0
2023-02-13,Arlington,0,0,0.0,0.0
2023-02-14,Arlington,0,0,0.0,0.0
2023-02-15,Arlington,0,0,0.0,0.0
2023-02-16,Arlington,0,0,0.0,0.0
2023-02-17,Arlington,0,0,0.0,0.0
2023-02-18,Arlington,0,0,0.0,0.0
2023-02-19,Arlington,0,0,0.0,0.0
2023-02-20,Arlington,0,0,0.0,0.0
2023-02-21,Arlington,0,0,0.0,0.0
2023-02-22,Arlington,0,0,0.0,0.0
2023-02-23,Arlington,0,0,0.0,0.0
2023-02-24,Arlington,0,0,0.0,0.0
2023-02-25,Arlington,0,0,0.0,0.0
2023-02-26,Arlington,0,0,0.0,0.0
2023-02-27,Arlington,0,0,0.0,0.0
2023-02-28,Arlington,0,0,0.0,0.0
2023-03-01,Arlington,0,0,0.0,0.0
2023-03-02,Arlington,0,0,0.0,0.0
2023-03-03,Arlington,0,0,0.0,0.0
2023-03-04,Arlington,0,0,0.0,0.0
2023-03-05,Arlington,0,0,0.0,0.0
2023-03-06,Arlington,0,0,0.0,0.0
2023-03-07,Arlington,0,0,0.0,0.0
2023-03-08,Arlington,0,0,0.0,0.0
2023-03-09,Arlington,0,0,0.0,0.0
2023-03-10,Arlington,0,0,0.0,0.0
2023-03-11,Arlington,0,0,0.0,0.0
2023-03-12,Arlington,0,0,0.0,0.0
2023-03-13,Arlington,0,0,0.0,0.0
2023-03-14,Arlington,0,0,0.0,0.0
2023-03-15,Arlington,0,0,0.0,0.0
2023-03-16,Arlington,0,0,0.0,0.0
2023-03-17,Arlington,0,0,0.0,0.0
2023-03-18,Arlington,0,0,0.0,0.0
2023-03-19,Arlington,0,0,0.0,0.0
2023-03-20,Arlington,0,0,0.0,0.0
2023-03-21,Arlington,0,0,0.0,0.0
2023-03-22,Arlington,0,0,0.0,0.0
2023-03-23,Arlington,0,0,0.0,0.0
2023-03-24,Arlington,0,0,0.0,0.0
2023-03-25,Arlington,0,0,0.0,0.0
2023-03-26,Arlington,0,0,0.0,0.0
2023-03-27,Arlington,0,0,0.0,0.0
2023-03-28,Arlington,0,0,0.0,0.0
2023-03-29,Arlington,0,0,0.0,0.0
2023-03-30,Arlington,1,1,1.0,1.0
2023-03-31,Arlington,0,0,1.0,1.0
2023-04-01,Arlington,1,1,2.0,2.0
2023-04-02,Arlington,1,1,3.0,3.0
2023-04-03,Arlington,-1,1,2.0,4.0
2023-04-04,Arlington,-1,1,1.0,5.0
2023-04-05,Arlington,1,1,2.0,6.0
2023-04-06,Arlington,0,0,1.0,5.0
2023-04-07,Arlington,-1,1,0.0,6.0
2023-04-08,Arlington,-1,1,-2.0,6.0
2023-04-09,Arlington,1,1,-2.0,6.0
2023-04-10,Arlington,1,1,0.0,6.0
2023-04-11,Arlington,1,1,2.0,6.0
2023-04-12,Arlington,-1,1,0.0,6.0
2023-04-13,Arlington,0,0,0.0,6.0
2023-04-14,Arlington,1,1,2.0,6.0
2023-04-15,Arlington,-1,1,2.0,6.0
2023-04-16,Arlington,1,1,2.0,6.0
2023-04-17,Arlington,1,1,2.0,6.0
2023-04-18,Arlington,1,1,2.0,6.0
2023-04-19,Arlington,1,1,4.0,6.0
2023-04-20,Arlington,0,0,4.0,6.0
2023-04-21,Arlington,-1,1,2.0,6.0
2023-04-22,Arlington,1,1,4.0,6.0
2023-04-23,Arlington,1,1,4.0,6.0
2023-04-24,Arlington,-1,1,2.0,6.0
2023-04-25,Arlington,-1,1,0.0,6.0
2023-04-26,Arlington,-1,1,-2.0,6.0
2023-04-27,Arlington,-1,1,-3.0,7.0
2023-04-28,Arlington,1,1,-1.0,7.0
2023-04-29,Arlington,1,1,-1.0,7.0
2023-04-30,Arlington,1,1,-1.0,7.0
2023-05-01,Arlington,0,0,0.0,6.0
2023-05-02,Arlington,1,1,2.0,6.0
2023-05-03,Arlington,-1,1,2.0,6.0
2023-05-04,Arlington,0,0,3.0,5.0
2023-05-05,Arlington,-1,1,1.0,5.0
2023-05-06,Arlington,1,1,1.0,5.0
2023-05-07,Arlington,1,1,1.0,5.0
2023-05-08,Arlington,1,1,2.0,6.0
2023-05-09,Arlington,-1,1,0.0,6.0
2023-05-10,Arlington,1,1,2.0,6.0
2023-05-11,Arlington,1,1,3.0,7.0
2023-05-12,Arlington,-1,1,3.0,7.0
2023-05-13,Arlington,1,1,3.0,7.0
2023-05-14,Arlington,1,1,3.0,7.0
2023-05-15,Arlington,-1,1,1.0,7.0
2023-05-16,Arlington,1,1,3.0,7.0
2023-05-17,Arlington,-1,1,1.0,7.0
2023-05-18,Arlington,0,0,0.0,6.0
2023-05-19,Arlington,1,1,2.0,6.0
2023-05-20,Arlington,1,1,2.0,6.0
2023-05-21,Arlington,1,1,2.0,6.0
2023-05-22,Arlington,-1,1,2.0,6.0
2023-05-23,Arlington,1,1,2.0,6.0
2023-05-24,Arlington,1,1,4.0,6.0
2023-05-25,Arlington,0,0,4.0,6.0
2023-05-26,Arlington,1,1,4.0,6.0
2023-05-27,Arlington,1,1,4.0,6.0
2023-05-28,Arlington,-1,1,2.0,6.0
2023-05-29,Arlington,1,1,4.0,6.0
2023-05-30,Arlington,1,1,4.0,6.0
2023-05-31,Arlington,-1,1,2.0,6.0
2023-06-01,Arlington,0,0,2.0,6.0
2023-06-02,Arlington,1,1,2.0,6.0
2023-06-03,Arlington,1,1,2.0,6.0
2023-06-04,Arlington,1,1,4.0,6.0
2023-06-05,Arlington,1,1,4.0,6.0
2023-06-06,Arlington,1,1,4.0,6.0
2023-06-07,Arlington,-1,1,4.0,6.0
2023-06-08,Arlington,0,0,4.0,6.0
2023-06-09,Arlington,-1,1,2.0,6.0
2023-06-10,Arlington,1,1,2.0,6.0
2023-06-11,Arlington,-1,1,0.0,6.0
2023-06-12,Arlington,-1,1,-2.0,6.0
2023-06-13,Arlington,-1,1,-4.0,6.0
2023-06-14,Arlington,1,1,-2.0,6.0
2023-06-15,Arlington,-1,1,-3.0,7.0
2023-06-16,Arlington,-1,1,-3.0,7.0
2023-06-17,Arlington,1,1,-3.0,7.0
2023-06-18,Arlington,1,1,-1.0,7.0
2023-06-19,Arlington,1,1,1.0,7.0
2023-06-20,Arlington,-1,1,1.0,7.0
2023-06-21,Arlington,1,1,1.0,7.0
2023-06-22,Arlington,0,0,2.0,6.0
2023-06-23,Arlington,1,1,4.0,6.0
2023-06-24,Arlington,-1,1,2.0,6.0
2023-06-25,Arlington,-1,1,0.0,6.0
2023-06-26,Arlington,-1,1,-2.0,6.0
2023-06-27,Arlington,1,1,0.0,6.0
2023-06-28,Arlington,1,1,0.0,6.0
2023-06-29,Arlington,-1,1,-1.0,7.0
2023-06-30,Arlington,-1,1,-3.0,7.0
2023-07-01,Arlington,1,1,-1.0,7.0
2023-07-02,Arlington,-1,1,-1.0,7.0
2023-07-03,Arlington,-1,1,-1.0,7.0
2023-07-04,Arlington,1,1,-1.0,7.0
2023-07-05,Arlington,-1,1,-3.0,7.0
2023-07-06,Arlington,-1,1,-3.0,7.0
2023-07-07,Arlington,1,1,-1.0,7.0
2023-07-08,Arlington,-1,1,-3.0,7.0
2023-07-09,Arlington,-1,1,-3.0,7.0
2023-07-10,Arlington,0,0,-2.0,6.0
2023-07-11,Arlington,0,0,-3.0,5.0
2023-07-12,Arlington,0,0,-2.0,4.0
2023-07-13,Arlington,0,0,-1.0,3.0
2023-07-14,Arlington,1,1,-1.0,3.0
2023-07-15,Arlington,1,1,1.0,3.0
2023-07-16,Arlington,1,1,3.0,3.0
2023-07-17,Arlington,1,1,4.0,4.0
2023-07-18,Arlington,1,1,5.0,5.0
2023-07-19,Arlington,1,1,6.0,6.0
2023-07-20,Arlington,0,0,6.0,6.0
2023-07-21,Arlington,-1,1,4.0,6.0
2023-07-22,Arlington,-1,1,2.0,6.0
2023-07-23,Arlington,1,1,2.0,6.0
2023-07-24,Arlington,-1,1,0.0,6.0
2023-07-25,Arlington,-1,1,-2.0,6.0
2023-07-26,Arlington,1,1,-2.0,6.0
2023-07-27,Arlington,0,0,-2.0,6.0
2023-07-28,Arlington,-1,1,-2.0,6.0
2023-07-29,Arlington,-1,1,-2.0,6.0
2023-07-30,Arlington,-1,1,-4.0,6.0
2023-07-31,Arlington,0,0,-3.0,5.0
2023-08-01,Arlington,1,1,-1.0,5.0
2023-08-02,Arlington,1,1,-1.0,5.0
2023-08-03,Arlington,1,1,0.0,6.0
2023-08-04,Arlington,1,1,2.0,6.0
2023-08-05,Arlington,1,1,4.0,6.0
2023-08-06,Arlington,1,1,6.0,6.0
2023-08-07,Arlington,1,1,7.0,7.0
2023-08-08,Arlington,1,1,7.0,7.0
2023-08-09,Arlington,-1,1,5.0,7.0
2023-08-10,Arlington,0,0,4.0,6.0
2023-08-11,Arlington,1,1,4.0,6.0
2023-08-12,Arlington,1,1,4.0,6.0
2023-08-13,Arlington,-1,1,2.0,6.0
2023-08-14,Arlington,1,1,2.0,6.0
2023-08-15,Arlington,1,1,2.0,6.0
2023-08-16,Arlington,-1,1,2.0,6.0
2023-08-17,Arlington,0,0,2.0,6.0
2023-08-18,Arlington,-1,1,0.0,6.0
2023-08-19,Arlington,-1,1,-2.0,6.0
2023-08-20,Arlington,-1,1,-2.0,6.0
2023-08-21,Arlington,-1,1,-4.0,6.0
2023-08-22,Arlington,-1,1,-6.0,6.0
2023-08-23,Arlington,0,0,-5.0,5.0
2023-08-24,Arlington,-1,1,-6.0,6.0
2023-08-25,Arlington,-1,1,-6.0,6.0
2023-08-26,Arlington,1,1,-4.0,6.0
2023-08-27,Arlington,-1,1,-4.0,6.0
2023-08-28,Arlington,1,1,-2.0,6.0
2023-08-29,Arlington,1,1,0.0,6.0
2023-08-30,Arlington,-1,1,-1.0,7.0
2023-08-31,Arlington,0,0,0.0,6.0
2023-09-01,Arlington,-1,1,0.0,6.0
2023-09-02,Arlington,-1,1,-2.0,6.0
2023-09-03,Arlington,1,1,0.0,6.0
2023-09-04,Arlington,-1,1,-2.0,6.0
2023-09-05,Arlington,-1,1,-4.0,6.0
2023-09-06,Arlington,-1,1,-4.0,6.0
2023-09-07,Arlington,0,0,-4.0,6.0
2023-09-08,Arlington,-1,1,-4.0,6.0
2023-09-09,Arlington,1,1,-2.0,6.0
2023-09-10,Arlington,1,1,-2.0,6.0
2023-09-11,Arlington,1,1,0.0,6.0
2023-09-12,Arlington,1,1,2.0,6.0
2023-09-13,Arlington,1,1,4.0,6.0
2023-09-14,Arlington,1,1,5.0,7.0
2023-09-15,Arlington,-1,1,5.0,7.0
2023-09-16,Arlington,-1,1,3.0,7.0
2023-09-17,Arlington,-1,1,1.0,7.0
2023-09-18,Arlington,-1,1,-1.0,7.0
2023-09-19,Arlington,1,1,-1.0,7.0
2023-09-20,Arlington,1,1,-1.0,7.0
2023-09-21,Arlington,0,0,-2.0,6.0
2023-09-22,Arlington,1,1,0.0,6.0
2023-09-23,Arlington,1,1,2.0,6.0
2023-09-24,Arlington,1,1,4.0,6.0
2023-09-25,Arlington,1,1,6.0,6.0
2023-09-26,Arlington,-1,1,4.0,6.0
2023-09-27,Arlington,1,1,4.0,6.0
2023-09-28,Arlington,-1,1,3.0,7.0
2023-09-29,Arlington,-1,1,1.0,7.0
2023-09-30,Arlington,1,1,1.0,7.0
2023-10-01,Arlington,-1,1,-1.0,7.0
2023-10-02,Arlington,0,0,-2.0,6.0
2023-10-03,Arlington,0,0,-1.0,5.0
2023-10-04,Arlington,0,0,-2.0,4.0
2023-10-05,Arlington,0,0,-1.0,3.0
2023-10-06,Arlington,0,0,0.0,2.0
2023-10-07,Arlington,0,0,-1.0,1.0
2023-10-08,Arlington,0,0,0.0,0.0
2023-10-09,Arlington,0,0,0.0,0.0
2023-10-10,Arlington,0,0,0.0,0.0
2023-10-11,Arlington,0,0,0.0,0.0
2023-10-12,Arlington,0,0,0.0,0.0
2023-10-13,Arlington,0,0,0.0,0.0
2023-10-14,Arlington,0,0,0.0,0.0
2023-10-15,Arlington,0,0,0.0,0.0
2023-10-16,Arlington,0,0,0.0,0.0
2023-10-17,Arlington,0,0,0.0,0.0
2023-10-18,Arlington,0,0,0.0,0.0
2023-10-19,Arlington,0,0,0.0,0.0
2023-10-20,Arlington,0,0,0.0,0.0
2023-10-21,Arlington,0,0,0.0,0.0
2023-10-22,Arlington,0,0,0.0,0.0
2023-10-23,Arlington,0,0,0.0,0.0
2023-10-24,Arlington,0,0,0.0,0.0
2023-10-25,Arlington,0,0,0.0,0.0
2023-10-26,Arlington,0,0,0.0,0.0
2023-10-27,Arlington,0,0,0.0,0.0
2023-10-28,Arlington,0,0,0.0,0.0
2023-10-29,Arlington,0,0,0.0,0.0
2023-10-30,Arlington,0,0,0.0,0.0
2023-10-31,Arlington,0,0,0.0,0.0
2023-11-01,Arlington,0,0,0.0,0.0
2023-11-02,Arlington,0,0,0.0,0.0
2023-11-03,Arlington,0,0,0.0,0.0
