date,team,index_score,month,league,City
2017-10-22,Buffalo Bills,1,2017-10-01,nfl,Buffalo
2017-10-22,Carolina Panthers,-1,2017-10-01,nfl,Carolina
2017-10-22,Chicago Bears,1,2017-10-01,nfl,Chicago
2017-10-22,Cincinnati Bengals,-1,2017-10-01,nfl,Cincinnati
2017-10-22,Cleveland Browns,-1,2017-10-01,nfl,Cleveland
2017-10-22,Dallas Cowboys,1,2017-10-01,nfl,Dallas
2017-10-22,Denver Broncos,-1,2017-10-01,nfl,Denver
2017-10-22,Green Bay Packers,-1,2017-10-01,nfl,Green Bay
2017-10-22,Indianapolis Colts,-1,2017-10-01,nfl,Indianapolis
2017-10-22,Jacksonville Jaguars,1,2017-10-01,nfl,Jacksonville
2017-10-22,Los Angeles Chargers,1,2017-10-01,nfl,Los Angeles
2017-10-22,Los Angeles Rams,1,2017-10-01,nfl,Los Angeles
2017-10-22,Miami Dolphins,1,2017-10-01,nfl,Miami
2017-10-22,Minnesota Vikings,1,2017-10-01,nfl,Minnesota
2017-10-22,New England Patriots,1,2017-10-01,nfl,New England
2017-10-22,New Orleans Saints,1,2017-10-01,nfl,New Orleans
2017-10-22,New York Giants,-1,2017-10-01,nfl,New York
2017-10-22,New York Jets,-1,2017-10-01,nfl,New York
2017-10-22,Pittsburgh Steelers,1,2017-10-01,nfl,Pittsburgh
2017-10-22,San Francisco 49ers,-1,2017-10-01,nfl,San Francisco
2017-10-22,Seattle Seahawks,1,2017-10-01,nfl,Seattle
2017-10-22,Tampa Bay Buccaneers,-1,2017-10-01,nfl,Tampa Bay
2017-10-22,Tennessee Titans,1,2017-10-01,nfl,Tennessee
2017-10-23,Philadelphia Eagles,1,2017-10-01,nfl,Philadelphia
2017-10-23,Washington Redskins,-1,2017-10-01,nfl,Washington
2017-10-26,Baltimore Ravens,1,2017-10-01,nfl,Baltimore
2017-10-26,Miami Dolphins,-1,2017-10-01,nfl,Miami
2017-10-29,Atlanta Falcons,1,2017-10-01,nfl,Atlanta
2017-10-29,Buffalo Bills,1,2017-10-01,nfl,Buffalo
2017-10-29,Carolina Panthers,1,2017-10-01,nfl,Carolina
2017-10-29,Chicago Bears,-1,2017-10-01,nfl,Chicago
2017-10-29,Cincinnati Bengals,1,2017-10-01,nfl,Cincinnati
2017-10-29,Cleveland Browns,-1,2017-10-01,nfl,Cleveland
2017-10-29,Dallas Cowboys,1,2017-10-01,nfl,Dallas
2017-10-29,Detroit Lions,-1,2017-10-01,nfl,Detroit
2017-10-29,Houston Texans,-1,2017-10-01,nfl,Houston
2017-10-29,Indianapolis Colts,-1,2017-10-01,nfl,Indianapolis
2017-10-29,Los Angeles Chargers,-1,2017-10-01,nfl,Los Angeles
2017-10-29,Minnesota Vikings,1,2017-10-01,nfl,Minnesota
2017-10-29,New England Patriots,1,2017-10-01,nfl,New England
2017-10-29,New Orleans Saints,1,2017-10-01,nfl,New Orleans
2017-10-29,New York Jets,-1,2017-10-01,nfl,New York
2017-10-29,Oakland Raiders,-1,2017-10-01,nfl,Oakland
2017-10-29,Philadelphia Eagles,1,2017-10-01,nfl,Philadelphia
2017-10-29,Pittsburgh Steelers,1,2017-10-01,nfl,Pittsburgh
2017-10-29,San Francisco 49ers,-1,2017-10-01,nfl,San Francisco
2017-10-29,Seattle Seahawks,1,2017-10-01,nfl,Seattle
2017-10-29,Tampa Bay Buccaneers,-1,2017-10-01,nfl,Tampa Bay
2017-10-29,Washington Redskins,-1,2017-10-01,nfl,Washington
2017-10-30,Denver Broncos,-1,2017-10-01,nfl,Denver
2017-10-30,Kansas City Chiefs,1,2017-10-01,nfl,Kansas City
2017-11-02,Buffalo Bills,-1,2017-11-01,nfl,Buffalo
2017-11-02,New York Jets,1,2017-11-01,nfl,New York
2017-11-05,Arizona Cardinals,1,2017-11-01,nfl,Arizona
2017-11-05,Atlanta Falcons,-1,2017-11-01,nfl,Atlanta
2017-11-05,Baltimore Ravens,-1,2017-11-01,nfl,Baltimore
2017-11-05,Carolina Panthers,1,2017-11-01,nfl,Carolina
2017-11-05,Cincinnati Bengals,-1,2017-11-01,nfl,Cincinnati
2017-11-05,Dallas Cowboys,1,2017-11-01,nfl,Dallas
2017-11-05,Denver Broncos,-1,2017-11-01,nfl,Denver
2017-11-05,Houston Texans,-1,2017-11-01,nfl,Houston
2017-11-05,Indianapolis Colts,1,2017-11-01,nfl,Indianapolis
2017-11-05,Jacksonville Jaguars,1,2017-11-01,nfl,Jacksonville
2017-11-05,Kansas City Chiefs,-1,2017-11-01,nfl,Kansas City
2017-11-05,Los Angeles Rams,1,2017-11-01,nfl,Los Angeles
2017-11-05,Miami Dolphins,-1,2017-11-01,nfl,Miami
2017-11-05,New Orleans Saints,1,2017-11-01,nfl,New Orleans
2017-11-05,New York Giants,-1,2017-11-01,nfl,New York
2017-11-05,Oakland Raiders,1,2017-11-01,nfl,Oakland
2017-11-05,Philadelphia Eagles,1,2017-11-01,nfl,Philadelphia
2017-11-05,San Francisco 49ers,-1,2017-11-01,nfl,San Francisco
2017-11-05,Seattle Seahawks,-1,2017-11-01,nfl,Seattle
2017-11-05,Tampa Bay Buccaneers,-1,2017-11-01,nfl,Tampa Bay
2017-11-05,Tennessee Titans,1,2017-11-01,nfl,Tennessee
2017-11-05,Washington Redskins,1,2017-11-01,nfl,Washington
2017-11-06,Detroit Lions,1,2017-11-01,nfl,Detroit
2017-11-06,Green Bay Packers,-1,2017-11-01,nfl,Green Bay
2017-11-09,Arizona Cardinals,-1,2017-11-01,nfl,Arizona
2017-11-09,Seattle Seahawks,1,2017-11-01,nfl,Seattle
2017-11-12,Atlanta Falcons,1,2017-11-01,nfl,Atlanta
2017-11-12,Buffalo Bills,-1,2017-11-01,nfl,Buffalo
2017-11-12,Chicago Bears,-1,2017-11-01,nfl,Chicago
2017-11-12,Cincinnati Bengals,-1,2017-11-01,nfl,Cincinnati
2017-11-12,Cleveland Browns,-1,2017-11-01,nfl,Cleveland
2017-11-12,Dallas Cowboys,-1,2017-11-01,nfl,Dallas
2017-11-12,Denver Broncos,-1,2017-11-01,nfl,Denver
2017-11-12,Detroit Lions,1,2017-11-01,nfl,Detroit
2017-11-12,Green Bay Packers,1,2017-11-01,nfl,Green Bay
2017-11-12,Houston Texans,-1,2017-11-01,nfl,Houston
2017-11-12,Indianapolis Colts,-1,2017-11-01,nfl,Indianapolis
2017-11-12,Jacksonville Jaguars,1,2017-11-01,nfl,Jacksonville
2017-11-12,Los Angeles Chargers,-1,2017-11-01,nfl,Los Angeles
2017-11-12,Los Angeles Rams,1,2017-11-01,nfl,Los Angeles
2017-11-12,Minnesota Vikings,1,2017-11-01,nfl,Minnesota
2017-11-12,New England Patriots,1,2017-11-01,nfl,New England
2017-11-12,New Orleans Saints,1,2017-11-01,nfl,New Orleans
2017-11-12,New York Giants,-1,2017-11-01,nfl,New York
2017-11-12,New York Jets,-1,2017-11-01,nfl,New York
2017-11-12,Pittsburgh Steelers,1,2017-11-01,nfl,Pittsburgh
2017-11-12,San Francisco 49ers,1,2017-11-01,nfl,San Francisco
2017-11-12,Tampa Bay Buccaneers,1,2017-11-01,nfl,Tampa Bay
2017-11-12,Tennessee Titans,1,2017-11-01,nfl,Tennessee
2017-11-12,Washington Redskins,-1,2017-11-01,nfl,Washington
2017-11-13,Carolina Panthers,1,2017-11-01,nfl,Carolina
2017-11-13,Miami Dolphins,-1,2017-11-01,nfl,Miami
2017-11-16,Pittsburgh Steelers,1,2017-11-01,nfl,Pittsburgh
2017-11-16,Tennessee Titans,-1,2017-11-01,nfl,Tennessee
2017-11-19,Arizona Cardinals,-1,2017-11-01,nfl,Arizona
2017-11-19,Baltimore Ravens,1,2017-11-01,nfl,Baltimore
2017-11-19,Buffalo Bills,-1,2017-11-01,nfl,Buffalo
2017-11-19,Chicago Bears,-1,2017-11-01,nfl,Chicago
2017-11-19,Cincinnati Bengals,1,2017-11-01,nfl,Cincinnati
2017-11-19,Cleveland Browns,-1,2017-11-01,nfl,Cleveland
2017-11-19,Dallas Cowboys,-1,2017-11-01,nfl,Dallas
2017-11-19,Denver Broncos,-1,2017-11-01,nfl,Denver
2017-11-19,Detroit Lions,1,2017-11-01,nfl,Detroit
2017-11-19,Green Bay Packers,-1,2017-11-01,nfl,Green Bay
2017-11-19,Houston Texans,1,2017-11-01,nfl,Houston
2017-11-19,Jacksonville Jaguars,1,2017-11-01,nfl,Jacksonville
2017-11-19,Kansas City Chiefs,-1,2017-11-01,nfl,Kansas City
2017-11-19,Los Angeles Chargers,1,2017-11-01,nfl,Los Angeles
2017-11-19,Los Angeles Rams,-1,2017-11-01,nfl,Los Angeles
2017-11-19,Miami Dolphins,-1,2017-11-01,nfl,Miami
2017-11-19,Minnesota Vikings,1,2017-11-01,nfl,Minnesota
2017-11-19,New England Patriots,1,2017-11-01,nfl,New England
2017-11-19,New Orleans Saints,1,2017-11-01,nfl,New Orleans
2017-11-19,New York Giants,1,2017-11-01,nfl,New York
2017-11-19,Oakland Raiders,-1,2017-11-01,nfl,Oakland
2017-11-19,Philadelphia Eagles,1,2017-11-01,nfl,Philadelphia
2017-11-19,Tampa Bay Buccaneers,1,2017-11-01,nfl,Tampa Bay
2017-11-19,Washington Redskins,-1,2017-11-01,nfl,Washington
2017-11-20,Atlanta Falcons,1,2017-11-01,nfl,Atlanta
2017-11-20,Seattle Seahawks,-1,2017-11-01,nfl,Seattle
2017-11-23,Dallas Cowboys,-1,2017-11-01,nfl,Dallas
2017-11-23,Detroit Lions,-1,2017-11-01,nfl,Detroit
2017-11-23,Los Angeles Chargers,1,2017-11-01,nfl,Los Angeles
2017-11-23,Minnesota Vikings,1,2017-11-01,nfl,Minnesota
2017-11-23,New York Giants,-1,2017-11-01,nfl,New York
2017-11-23,Washington Redskins,1,2017-11-01,nfl,Washington
2017-11-26,Arizona Cardinals,1,2017-11-01,nfl,Arizona
2017-11-26,Atlanta Falcons,1,2017-11-01,nfl,Atlanta
2017-11-26,Buffalo Bills,1,2017-11-01,nfl,Buffalo
2017-11-26,Carolina Panthers,1,2017-11-01,nfl,Carolina
2017-11-26,Chicago Bears,-1,2017-11-01,nfl,Chicago
2017-11-26,Cincinnati Bengals,1,2017-11-01,nfl,Cincinnati
2017-11-26,Cleveland Browns,-1,2017-11-01,nfl,Cleveland
2017-11-26,Denver Broncos,-1,2017-11-01,nfl,Denver
2017-11-26,Green Bay Packers,-1,2017-11-01,nfl,Green Bay
2017-11-26,Indianapolis Colts,-1,2017-11-01,nfl,Indianapolis
2017-11-26,Jacksonville Jaguars,-1,2017-11-01,nfl,Jacksonville
2017-11-26,Kansas City Chiefs,-1,2017-11-01,nfl,Kansas City
2017-11-26,Los Angeles Rams,1,2017-11-01,nfl,Los Angeles
2017-11-26,Miami Dolphins,-1,2017-11-01,nfl,Miami
2017-11-26,New England Patriots,1,2017-11-01,nfl,New England
2017-11-26,New Orleans Saints,-1,2017-11-01,nfl,New Orleans
2017-11-26,New York Jets,-1,2017-11-01,nfl,New York
2017-11-26,Oakland Raiders,1,2017-11-01,nfl,Oakland
2017-11-26,Philadelphia Eagles,1,2017-11-01,nfl,Philadelphia
2017-11-26,Pittsburgh Steelers,1,2017-11-01,nfl,Pittsburgh
2017-11-26,San Francisco 49ers,-1,2017-11-01,nfl,San Francisco
2017-11-26,Seattle Seahawks,1,2017-11-01,nfl,Seattle
2017-11-26,Tampa Bay Buccaneers,-1,2017-11-01,nfl,Tampa Bay
2017-11-26,Tennessee Titans,1,2017-11-01,nfl,Tennessee
2017-11-27,Baltimore Ravens,1,2017-11-01,nfl,Baltimore
2017-11-27,Houston Texans,-1,2017-11-01,nfl,Houston
2017-11-30,Dallas Cowboys,1,2017-11-01,nfl,Dallas
2017-11-30,Washington Redskins,-1,2017-11-01,nfl,Washington
2017-12-03,Arizona Cardinals,-1,2017-12-01,nfl,Arizona
2017-12-03,Atlanta Falcons,-1,2017-12-01,nfl,Atlanta
2017-12-03,Baltimore Ravens,1,2017-12-01,nfl,Baltimore
2017-12-03,Buffalo Bills,-1,2017-12-01,nfl,Buffalo
2017-12-03,Carolina Panthers,-1,2017-12-01,nfl,Carolina
2017-12-03,Chicago Bears,-1,2017-12-01,nfl,Chicago
2017-12-03,Cleveland Browns,-1,2017-12-01,nfl,Cleveland
2017-12-03,Denver Broncos,-1,2017-12-01,nfl,Denver
2017-12-03,Detroit Lions,-1,2017-12-01,nfl,Detroit
2017-12-03,Green Bay Packers,1,2017-12-01,nfl,Green Bay
2017-12-03,Houston Texans,-1,2017-12-01,nfl,Houston
2017-12-03,Indianapolis Colts,-1,2017-12-01,nfl,Indianapolis
2017-12-03,Jacksonville Jaguars,1,2017-12-01,nfl,Jacksonville
2017-12-03,Kansas City Chiefs,-1,2017-12-01,nfl,Kansas City
2017-12-03,Los Angeles Chargers,1,2017-12-01,nfl,Los Angeles
2017-12-03,Los Angeles Rams,1,2017-12-01,nfl,Los Angeles
2017-12-03,Miami Dolphins,1,2017-12-01,nfl,Miami
2017-12-03,Minnesota Vikings,1,2017-12-01,nfl,Minnesota
2017-12-03,New England Patriots,1,2017-12-01,nfl,New England
2017-12-03,New Orleans Saints,1,2017-12-01,nfl,New Orleans
2017-12-03,New York Giants,-1,2017-12-01,nfl,New York
2017-12-03,New York Jets,1,2017-12-01,nfl,New York
2017-12-03,Oakland Raiders,1,2017-12-01,nfl,Oakland
2017-12-03,Philadelphia Eagles,-1,2017-12-01,nfl,Philadelphia
2017-12-03,San Francisco 49ers,1,2017-12-01,nfl,San Francisco
2017-12-03,Seattle Seahawks,1,2017-12-01,nfl,Seattle
2017-12-03,Tampa Bay Buccaneers,-1,2017-12-01,nfl,Tampa Bay
2017-12-03,Tennessee Titans,1,2017-12-01,nfl,Tennessee
2017-12-04,Cincinnati Bengals,-1,2017-12-01,nfl,Cincinnati
2017-12-04,Pittsburgh Steelers,1,2017-12-01,nfl,Pittsburgh
2017-12-07,Atlanta Falcons,1,2017-12-01,nfl,Atlanta
2017-12-07,New Orleans Saints,-1,2017-12-01,nfl,New Orleans
2017-12-10,Arizona Cardinals,1,2017-12-01,nfl,Arizona
2017-12-10,Baltimore Ravens,-1,2017-12-01,nfl,Baltimore
2017-12-10,Buffalo Bills,1,2017-12-01,nfl,Buffalo
2017-12-10,Carolina Panthers,1,2017-12-01,nfl,Carolina
2017-12-10,Chicago Bears,1,2017-12-01,nfl,Chicago
2017-12-10,Cincinnati Bengals,-1,2017-12-01,nfl,Cincinnati
2017-12-10,Cleveland Browns,-1,2017-12-01,nfl,Cleveland
2017-12-10,Dallas Cowboys,1,2017-12-01,nfl,Dallas
2017-12-10,Denver Broncos,1,2017-12-01,nfl,Denver
2017-12-10,Detroit Lions,1,2017-12-01,nfl,Detroit
2017-12-10,Green Bay Packers,1,2017-12-01,nfl,Green Bay
2017-12-10,Houston Texans,-1,2017-12-01,nfl,Houston
2017-12-10,Indianapolis Colts,-1,2017-12-01,nfl,Indianapolis
2017-12-10,Jacksonville Jaguars,1,2017-12-01,nfl,Jacksonville
2017-12-10,Kansas City Chiefs,1,2017-12-01,nfl,Kansas City
2017-12-10,Los Angeles Chargers,1,2017-12-01,nfl,Los Angeles
2017-12-10,Los Angeles Rams,-1,2017-12-01,nfl,Los Angeles
2017-12-10,Minnesota Vikings,-1,2017-12-01,nfl,Minnesota
2017-12-10,New York Giants,-1,2017-12-01,nfl,New York
2017-12-10,New York Jets,-1,2017-12-01,nfl,New York
2017-12-10,Oakland Raiders,-1,2017-12-01,nfl,Oakland
2017-12-10,Philadelphia Eagles,1,2017-12-01,nfl,Philadelphia
2017-12-10,Pittsburgh Steelers,1,2017-12-01,nfl,Pittsburgh
2017-12-10,San Francisco 49ers,1,2017-12-01,nfl,San Francisco
2017-12-10,Seattle Seahawks,-1,2017-12-01,nfl,Seattle
2017-12-10,Tampa Bay Buccaneers,-1,2017-12-01,nfl,Tampa Bay
2017-12-10,Tennessee Titans,-1,2017-12-01,nfl,Tennessee
2017-12-10,Washington Redskins,-1,2017-12-01,nfl,Washington
2017-12-11,Miami Dolphins,1,2017-12-01,nfl,Miami
2017-12-11,New England Patriots,-1,2017-12-01,nfl,New England
2017-12-14,Denver Broncos,1,2017-12-01,nfl,Denver
2017-12-14,Indianapolis Colts,-1,2017-12-01,nfl,Indianapolis
2017-12-16,Chicago Bears,-1,2017-12-01,nfl,Chicago
2017-12-16,Detroit Lions,1,2017-12-01,nfl,Detroit
2017-12-16,Kansas City Chiefs,1,2017-12-01,nfl,Kansas City
2017-12-16,Los Angeles Chargers,-1,2017-12-01,nfl,Los Angeles
2017-12-17,Arizona Cardinals,-1,2017-12-01,nfl,Arizona
2017-12-17,Baltimore Ravens,1,2017-12-01,nfl,Baltimore
2017-12-17,Buffalo Bills,1,2017-12-01,nfl,Buffalo
2017-12-17,Carolina Panthers,1,2017-12-01,nfl,Carolina
2017-12-17,Cincinnati Bengals,-1,2017-12-01,nfl,Cincinnati
2017-12-17,Cleveland Browns,-1,2017-12-01,nfl,Cleveland
2017-12-17,Dallas Cowboys,1,2017-12-01,nfl,Dallas
2017-12-17,Green Bay Packers,-1,2017-12-01,nfl,Green Bay
2017-12-17,Houston Texans,-1,2017-12-01,nfl,Houston
2017-12-17,Jacksonville Jaguars,1,2017-12-01,nfl,Jacksonville
2017-12-17,Los Angeles Rams,1,2017-12-01,nfl,Los Angeles
2017-12-17,Miami Dolphins,-1,2017-12-01,nfl,Miami
2017-12-17,Minnesota Vikings,1,2017-12-01,nfl,Minnesota
2017-12-17,New England Patriots,1,2017-12-01,nfl,New England
2017-12-17,New Orleans Saints,1,2017-12-01,nfl,New Orleans
2017-12-17,New York Giants,-1,2017-12-01,nfl,New York
2017-12-17,New York Jets,-1,2017-12-01,nfl,New York
2017-12-17,Oakland Raiders,-1,2017-12-01,nfl,Oakland
2017-12-17,Philadelphia Eagles,1,2017-12-01,nfl,Philadelphia
2017-12-17,Pittsburgh Steelers,-1,2017-12-01,nfl,Pittsburgh
2017-12-17,San Francisco 49ers,1,2017-12-01,nfl,San Francisco
2017-12-17,Seattle Seahawks,-1,2017-12-01,nfl,Seattle
2017-12-17,Tennessee Titans,-1,2017-12-01,nfl,Tennessee
2017-12-17,Washington Redskins,1,2017-12-01,nfl,Washington
2017-12-18,Atlanta Falcons,1,2017-12-01,nfl,Atlanta
2017-12-18,Tampa Bay Buccaneers,-1,2017-12-01,nfl,Tampa Bay
2017-12-23,Baltimore Ravens,1,2017-12-01,nfl,Baltimore
2017-12-23,Green Bay Packers,-1,2017-12-01,nfl,Green Bay
2017-12-23,Indianapolis Colts,-1,2017-12-01,nfl,Indianapolis
2017-12-23,Minnesota Vikings,1,2017-12-01,nfl,Minnesota
2017-12-24,Arizona Cardinals,1,2017-12-01,nfl,Arizona
2017-12-24,Atlanta Falcons,-1,2017-12-01,nfl,Atlanta
2017-12-24,Buffalo Bills,-1,2017-12-01,nfl,Buffalo
2017-12-24,Carolina Panthers,1,2017-12-01,nfl,Carolina
2017-12-24,Chicago Bears,1,2017-12-01,nfl,Chicago
2017-12-24,Cincinnati Bengals,1,2017-12-01,nfl,Cincinnati
2017-12-24,Cleveland Browns,-1,2017-12-01,nfl,Cleveland
2017-12-24,Dallas Cowboys,-1,2017-12-01,nfl,Dallas
2017-12-24,Denver Broncos,-1,2017-12-01,nfl,Denver
2017-12-24,Detroit Lions,-1,2017-12-01,nfl,Detroit
2017-12-24,Jacksonville Jaguars,-1,2017-12-01,nfl,Jacksonville
2017-12-24,Kansas City Chiefs,1,2017-12-01,nfl,Kansas City
2017-12-24,Los Angeles Chargers,1,2017-12-01,nfl,Los Angeles
2017-12-24,Los Angeles Rams,1,2017-12-01,nfl,Los Angeles
2017-12-24,Miami Dolphins,-1,2017-12-01,nfl,Miami
2017-12-24,New England Patriots,1,2017-12-01,nfl,New England
2017-12-24,New Orleans Saints,1,2017-12-01,nfl,New Orleans
2017-12-24,New York Giants,-1,2017-12-01,nfl,New York
2017-12-24,New York Jets,-1,2017-12-01,nfl,New York
2017-12-24,San Francisco 49ers,1,2017-12-01,nfl,San Francisco
2017-12-24,Seattle Seahawks,1,2017-12-01,nfl,Seattle
2017-12-24,Tampa Bay Buccaneers,-1,2017-12-01,nfl,Tampa Bay
2017-12-24,Tennessee Titans,-1,2017-12-01,nfl,Tennessee
2017-12-24,Washington Redskins,1,2017-12-01,nfl,Washington
2017-12-25,Houston Texans,-1,2017-12-01,nfl,Houston
2017-12-25,Oakland Raiders,-1,2017-12-01,nfl,Oakland
2017-12-25,Philadelphia Eagles,1,2017-12-01,nfl,Philadelphia
2017-12-25,Pittsburgh Steelers,1,2017-12-01,nfl,Pittsburgh
2017-12-31,Arizona Cardinals,1,2017-12-01,nfl,Arizona
2017-12-31,Atlanta Falcons,1,2017-12-01,nfl,Atlanta
2017-12-31,Baltimore Ravens,-1,2017-12-01,nfl,Baltimore
2017-12-31,Buffalo Bills,1,2017-12-01,nfl,Buffalo
2017-12-31,Carolina Panthers,-1,2017-12-01,nfl,Carolina
2017-12-31,Chicago Bears,-1,2017-12-01,nfl,Chicago
2017-12-31,Cincinnati Bengals,1,2017-12-01,nfl,Cincinnati
2017-12-31,Cleveland Browns,-1,2017-12-01,nfl,Cleveland
2017-12-31,Dallas Cowboys,1,2017-12-01,nfl,Dallas
2017-12-31,Denver Broncos,-1,2017-12-01,nfl,Denver
2017-12-31,Detroit Lions,1,2017-12-01,nfl,Detroit
2017-12-31,Green Bay Packers,-1,2017-12-01,nfl,Green Bay
2017-12-31,Houston Texans,-1,2017-12-01,nfl,Houston
2017-12-31,Indianapolis Colts,1,2017-12-01,nfl,Indianapolis
2017-12-31,Jacksonville Jaguars,-1,2017-12-01,nfl,Jacksonville
2017-12-31,Kansas City Chiefs,1,2017-12-01,nfl,Kansas City
2017-12-31,Los Angeles Chargers,1,2017-12-01,nfl,Los Angeles
2017-12-31,Los Angeles Rams,-1,2017-12-01,nfl,Los Angeles
2017-12-31,Miami Dolphins,-1,2017-12-01,nfl,Miami
2017-12-31,Minnesota Vikings,1,2017-12-01,nfl,Minnesota
2017-12-31,New England Patriots,1,2017-12-01,nfl,New England
2017-12-31,New Orleans Saints,-1,2017-12-01,nfl,New Orleans
2017-12-31,New York Giants,1,2017-12-01,nfl,New York
2017-12-31,New York Jets,-1,2017-12-01,nfl,New York
2017-12-31,Oakland Raiders,-1,2017-12-01,nfl,Oakland
2017-12-31,Philadelphia Eagles,-1,2017-12-01,nfl,Philadelphia
2017-12-31,Pittsburgh Steelers,1,2017-12-01,nfl,Pittsburgh
2017-12-31,San Francisco 49ers,1,2017-12-01,nfl,San Francisco
2017-12-31,Seattle Seahawks,-1,2017-12-01,nfl,Seattle
2017-12-31,Tampa Bay Buccaneers,1,2017-12-01,nfl,Tampa Bay
2017-12-31,Tennessee Titans,1,2017-12-01,nfl,Tennessee
2017-12-31,Washington Redskins,-1,2017-12-01,nfl,Washington
2018-01-06,Atlanta Falcons,1,2018-01-01,nfl,Atlanta
2018-01-06,Kansas City Chiefs,-1,2018-01-01,nfl,Kansas City
2018-01-06,Los Angeles Rams,-1,2018-01-01,nfl,Los Angeles
2018-01-06,Tennessee Titans,1,2018-01-01,nfl,Tennessee
2018-01-07,Buffalo Bills,-1,2018-01-01,nfl,Buffalo
2018-01-07,Carolina Panthers,-1,2018-01-01,nfl,Carolina
2018-01-07,Jacksonville Jaguars,1,2018-01-01,nfl,Jacksonville
2018-01-07,New Orleans Saints,1,2018-01-01,nfl,New Orleans
2018-01-13,Atlanta Falcons,-1,2018-01-01,nfl,Atlanta
2018-01-13,New England Patriots,1,2018-01-01,nfl,New England
2018-01-13,Philadelphia Eagles,1,2018-01-01,nfl,Philadelphia
2018-01-13,Tennessee Titans,-1,2018-01-01,nfl,Tennessee
2018-01-14,Jacksonville Jaguars,1,2018-01-01,nfl,Jacksonville
2018-01-14,Minnesota Vikings,1,2018-01-01,nfl,Minnesota
2018-01-14,New Orleans Saints,-1,2018-01-01,nfl,New Orleans
2018-01-14,Pittsburgh Steelers,-1,2018-01-01,nfl,Pittsburgh
2018-01-21,Jacksonville Jaguars,-1,2018-01-01,nfl,Jacksonville
2018-01-21,Minnesota Vikings,-1,2018-01-01,nfl,Minnesota
2018-01-21,New England Patriots,1,2018-01-01,nfl,New England
2018-01-21,Philadelphia Eagles,1,2018-01-01,nfl,Philadelphia
2018-02-04,New England Patriots,-1,2018-02-01,nfl,New England
2018-02-04,Philadelphia Eagles,1,2018-02-01,nfl,Philadelphia
2018-09-06,Atlanta Falcons,-1,2018-09-01,nfl,Atlanta
2018-09-06,Philadelphia Eagles,1,2018-09-01,nfl,Philadelphia
2018-09-09,Arizona Cardinals,-1,2018-09-01,nfl,Arizona
2018-09-09,Baltimore Ravens,1,2018-09-01,nfl,Baltimore
2018-09-09,Buffalo Bills,-1,2018-09-01,nfl,Buffalo
2018-09-09,Carolina Panthers,1,2018-09-01,nfl,Carolina
2018-09-09,Chicago Bears,-1,2018-09-01,nfl,Chicago
2018-09-09,Cincinnati Bengals,1,2018-09-01,nfl,Cincinnati
2018-09-09,Cleveland Browns,0,2018-09-01,nfl,Cleveland
2018-09-09,Dallas Cowboys,-1,2018-09-01,nfl,Dallas
2018-09-09,Denver Broncos,1,2018-09-01,nfl,Denver
2018-09-09,Green Bay Packers,1,2018-09-01,nfl,Green Bay
2018-09-09,Houston Texans,-1,2018-09-01,nfl,Houston
2018-09-09,Indianapolis Colts,-1,2018-09-01,nfl,Indianapolis
2018-09-09,Jacksonville Jaguars,1,2018-09-01,nfl,Jacksonville
2018-09-09,Kansas City Chiefs,1,2018-09-01,nfl,Kansas City
2018-09-09,Los Angeles Chargers,-1,2018-09-01,nfl,Los Angeles
2018-09-09,Miami Dolphins,1,2018-09-01,nfl,Miami
2018-09-09,Minnesota Vikings,1,2018-09-01,nfl,Minnesota
2018-09-09,New England Patriots,1,2018-09-01,nfl,New England
2018-09-09,New Orleans Saints,-1,2018-09-01,nfl,New Orleans
2018-09-09,New York Giants,-1,2018-09-01,nfl,New York
2018-09-09,Pittsburgh Steelers,0,2018-09-01,nfl,Pittsburgh
2018-09-09,San Francisco 49ers,-1,2018-09-01,nfl,San Francisco
2018-09-09,Seattle Seahawks,-1,2018-09-01,nfl,Seattle
2018-09-09,Tampa Bay Buccaneers,1,2018-09-01,nfl,Tampa Bay
2018-09-09,Tennessee Titans,-1,2018-09-01,nfl,Tennessee
2018-09-09,Washington Redskins,1,2018-09-01,nfl,Washington
2018-09-10,Detroit Lions,-1,2018-09-01,nfl,Detroit
2018-09-10,Los Angeles Rams,1,2018-09-01,nfl,Los Angeles
2018-09-10,New York Jets,1,2018-09-01,nfl,New York
2018-09-10,Oakland Raiders,-1,2018-09-01,nfl,Oakland
2018-09-13,Baltimore Ravens,-1,2018-09-01,nfl,Baltimore
2018-09-13,Cincinnati Bengals,1,2018-09-01,nfl,Cincinnati
2018-09-16,Arizona Cardinals,-1,2018-09-01,nfl,Arizona
2018-09-16,Atlanta Falcons,1,2018-09-01,nfl,Atlanta
2018-09-16,Buffalo Bills,-1,2018-09-01,nfl,Buffalo
2018-09-16,Carolina Panthers,-1,2018-09-01,nfl,Carolina
2018-09-16,Cleveland Browns,-1,2018-09-01,nfl,Cleveland
2018-09-16,Dallas Cowboys,1,2018-09-01,nfl,Dallas
2018-09-16,Denver Broncos,1,2018-09-01,nfl,Denver
2018-09-16,Detroit Lions,-1,2018-09-01,nfl,Detroit
2018-09-16,Green Bay Packers,0,2018-09-01,nfl,Green Bay
2018-09-16,Houston Texans,-1,2018-09-01,nfl,Houston
2018-09-16,Indianapolis Colts,1,2018-09-01,nfl,Indianapolis
2018-09-16,Jacksonville Jaguars,1,2018-09-01,nfl,Jacksonville
