Date,Time,Away,AwayGoals,Home,HomeGoals,Result,Attendance,length,Type
2023-11-11,7:00 PM,Boston Bruins,2.0,Montreal Canadiens,3.0,Overtime,21105.0,2:28,Regular Season
2023-11-11,8:00 PM,Arizona Coyotes,7.0,Nashville Predators,5.0,Full Time,17303.0,2:24,Regular Season
2023-11-11,7:30 PM,Washington Capitals,4.0,New York Islanders,1.0,Full Time,16519.0,2:20,Regular Season
2023-11-11,7:00 PM,Calgary Flames,1.0,Ottawa Senators,4.0,Full Time,18874.0,2:26,Regular Season
2023-11-11,7:30 PM,Buffalo Sabres,0.0,Pittsburgh Penguins,4.0,Full Time,18429.0,2:16,Regular Season
2023-11-11,10:00 PM,Edmonton Oilers,4.0,Seattle Kraken,1.0,Full Time,17151.0,2:31,Regular Season
2023-11-11,7:00 PM,Carolina Hurricanes,4.0,Tampa Bay Lightning,0.0,Full Time,19092.0,2:28,Regular Season
2023-11-11,7:00 PM,Vancouver Canucks,2.0,Toronto Maple Leafs,5.0,Full Time,19107.0,2:26,Regular Season
2023-11-11,3:00 PM,Dallas Stars,3.0,Winnipeg Jets,2.0,Full Time,12420.0,2:28,Regular Season
2023-11-12,8:00 PM,San Jose Sharks,1.0,Anaheim Ducks,4.0,Full Time,16471.0,2:29,Regular Season
2023-11-12,1:00 PM,Chicago Blackhawks,3.0,Florida Panthers,4.0,Full Time,19359.0,2:26,Regular Season
2023-11-12,6:00 PM,Dallas Stars,8.0,Minnesota Wild,3.0,Full Time,18509.0,2:33,Regular Season
2023-11-12,7:00 PM,Vancouver Canucks,5.0,Montreal Canadiens,2.0,Full Time,21105.0,2:19,Regular Season
2023-11-12,7:00 PM,Columbus Blue Jackets,3.0,New York Rangers,4.0,Shootout,18006.0,2:55,Regular Season
2023-11-13,8:30 PM,New York Islanders,1.0,Edmonton Oilers,4.0,Full Time,17881.0,2:40,Regular Season
2023-11-13,10:00 PM,Colorado Avalanche,5.0,Seattle Kraken,1.0,Full Time,17151.0,2:37,Regular Season
2023-11-14,7:00 PM,Boston Bruins,5.0,Buffalo Sabres,2.0,Full Time,14840.0,2:21,Regular Season
2023-11-14,7:00 PM,Pittsburgh Penguins,5.0,Columbus Blue Jackets,3.0,Full Time,16596.0,2:23,Regular Season
2023-11-14,8:00 PM,Arizona Coyotes,3.0,Dallas Stars,4.0,Overtime,18532.0,2:31,Regular Season
2023-11-14,7:00 PM,Calgary Flames,2.0,Montreal Canadiens,1.0,Full Time,21105.0,2:29,Regular Season
2023-11-14,8:00 PM,Anaheim Ducks,3.0,Nashville Predators,2.0,Full Time,17159.0,2:30,Regular Season
2023-11-14,10:30 PM,Florida Panthers,5.0,San Jose Sharks,3.0,Full Time,10108.0,2:35,Regular Season
2023-11-14,8:00 PM,Tampa Bay Lightning,0.0,St. Louis Blues,5.0,Full Time,17621.0,2:25,Regular Season
2023-11-14,8:00 PM,New Jersey Devils,3.0,Winnipeg Jets,6.0,Full Time,11717.0,2:29,Regular Season
2023-11-14,7:00 PM,Vegas Golden Knights,0.0,Washington Capitals,3.0,Full Time,16598.0,2:34,Regular Season
2023-11-15,7:30 PM,Philadelphia Flyers,3.0,Carolina Hurricanes,1.0,Full Time,18700.0,2:32,Regular Season
2023-11-15,9:00 PM,Anaheim Ducks,2.0,Colorado Avalanche,8.0,Full Time,18029.0,2:32,Regular Season
2023-11-15,8:30 PM,Seattle Kraken,3.0,Edmonton Oilers,4.0,Overtime,18347.0,2:40,Regular Season
2023-11-15,10:00 PM,New York Islanders,3.0,Vancouver Canucks,4.0,Overtime,18972.0,2:42,Regular Season
2023-11-16,7:00 PM,Arizona Coyotes,3.0,Columbus Blue Jackets,2.0,Full Time,15909.0,2:28,Regular Season
2023-11-16,9:00 PM,Vancouver Canucks,2.0,Calgary Flames,5.0,Full Time,17501.0,2:33,Regular Season
2023-11-16,8:00 PM,Tampa Bay Lightning,4.0,Chicago Blackhawks,2.0,Full Time,18691.0,2:34,Regular Season
2023-11-16,10:30 PM,Florida Panthers,1.0,Los Angeles Kings,2.0,Full Time,17243.0,2:29,Regular Season
2023-11-16,7:00 PM,Vegas Golden Knights,6.0,Montreal Canadiens,5.0,Full Time,21105.0,2:39,Regular Season
2023-11-16,2:00 PM,Detroit Red Wings,4.0,Ottawa Senators,5.0,Overtime,12487.0,2:48,Regular Season
2023-11-16,7:00 PM,New Jersey Devils,5.0,Pittsburgh Penguins,2.0,Full Time,18321.0,2:24,Regular Season
2023-11-16,10:00 PM,New York Islanders,3.0,Seattle Kraken,4.0,Shootout,17151.0,2:46,Regular Season
2023-11-16,10:30 PM,St. Louis Blues,1.0,San Jose Sharks,5.0,Full Time,10452.0,2:31,Regular Season
2023-11-17,10:00 PM,Florida Panthers,2.0,Anaheim Ducks,1.0,Full Time,14932.0,2:42,Regular Season
2023-11-17,2:00 PM,Toronto Maple Leafs,3.0,Detroit Red Wings,2.0,Full Time,13510.0,2:40,Regular Season
2023-11-17,8:00 PM,Buffalo Sabres,2.0,Winnipeg Jets,3.0,Full Time,11340.0,2:21,Regular Season
2023-11-18,7:00 PM,Montreal Canadiens,2.0,Boston Bruins,5.0,Full Time,17850.0,2:29,Regular Season
2023-11-18,7:00 PM,Pittsburgh Penguins,2.0,Carolina Hurricanes,4.0,Full Time,18700.0,2:32,Regular Season
2023-11-18,7:00 PM,New York Islanders,5.0,Calgary Flames,4.0,Shootout,17167.0,2:36,Regular Season
2023-11-18,8:00 PM,Colorado Avalanche,6.0,Dallas Stars,3.0,Full Time,18532.0,2:28,Regular Season
2023-11-18,10:30 PM,St. Louis Blues,1.0,Los Angeles Kings,5.0,Full Time,18145.0,2:18,Regular Season
2023-11-18,7:00 PM,New York Rangers,5.0,New Jersey Devils,3.0,Full Time,17086.0,2:32,Regular Season
2023-11-18,2:00 PM,Chicago Blackhawks,2.0,Nashville Predators,4.0,Full Time,17397.0,2:27,Regular Season
2023-11-18,11:00 AM,Minnesota Wild,1.0,Ottawa Senators,2.0,Shootout,13213.0,2:38,Regular Season
2023-11-18,1:00 PM,Vegas Golden Knights,3.0,Philadelphia Flyers,4.0,Overtime,18113.0,2:35,Regular Season
2023-11-18,4:00 PM,Edmonton Oilers,4.0,Tampa Bay Lightning,6.0,Full Time,19092.0,2:33,Regular Season
2023-11-18,10:00 PM,Seattle Kraken,4.0,Vancouver Canucks,3.0,Full Time,18857.0,2:28,Regular Season
2023-11-18,7:00 PM,Arizona Coyotes,2.0,Winnipeg Jets,5.0,Full Time,12103.0,2:29,Regular Season
2023-11-18,7:30 PM,Columbus Blue Jackets,3.0,Washington Capitals,4.0,Full Time,18573.0,2:37,Regular Season
2023-11-19,8:00 PM,St. Louis Blues,3.0,Anaheim Ducks,1.0,Full Time,15243.0,2:24,Regular Season
2023-11-19,7:00 PM,Buffalo Sabres,3.0,Chicago Blackhawks,2.0,Full Time,19027.0,2:21,Regular Season
2023-11-19,8:00 AM,Toronto Maple Leafs,4.0,Minnesota Wild,3.0,Overtime,13356.0,2:38,Regular Season
2023-11-19,5:30 PM,Columbus Blue Jackets,2.0,Philadelphia Flyers,5.0,Full Time,17416.0,2:36,Regular Season
2023-11-19,6:00 PM,Vegas Golden Knights,0.0,Pittsburgh Penguins,3.0,Full Time,18120.0,2:30,Regular Season
2023-11-20,9:00 PM,Los Angeles Kings,4.0,Arizona Coyotes,1.0,Full Time,4600.0,2:27,Regular Season
2023-11-20,8:00 PM,New York Rangers,3.0,Dallas Stars,6.0,Full Time,18532.0,2:33,Regular Season
2023-11-20,7:00 PM,Edmonton Oilers,3.0,Florida Panthers,5.0,Full Time,19628.0,2:43,Regular Season
2023-11-20,8:00 PM,Colorado Avalanche,3.0,Nashville Predators,4.0,Full Time,17159.0,2:22,Regular Season
2023-11-20,10:00 PM,Calgary Flames,4.0,Seattle Kraken,3.0,Overtime,17151.0,2:33,Regular Season
2023-11-20,7:00 PM,Boston Bruins,4.0,Tampa Bay Lightning,5.0,Overtime,19092.0,2:42,Regular Season
2023-11-20,10:00 PM,San Jose Sharks,1.0,Vancouver Canucks,3.0,Full Time,18718.0,2:26,Regular Season
2023-11-22,10:00 PM,Montreal Canadiens,4.0,Anaheim Ducks,3.0,Full Time,15168.0,2:31,Regular Season
2023-11-22,9:00 PM,St. Louis Blues,6.0,Arizona Coyotes,5.0,Full Time,4600.0,2:33,Regular Season
2023-11-22,7:00 PM,Edmonton Oilers,3.0,Carolina Hurricanes,6.0,Full Time,18805.0,2:34,Regular Season
2023-11-22,7:00 PM,Chicago Blackhawks,3.0,Columbus Blue Jackets,7.0,Full Time,18158.0,2:21,Regular Season
2023-11-22,10:00 PM,Vancouver Canucks,2.0,Colorado Avalanche,5.0,Full Time,18133.0,2:32,Regular Season
2023-11-22,9:30 PM,Vegas Golden Knights,2.0,Dallas Stars,1.0,Overtime,18532.0,2:31,Regular Season
2023-11-22,7:00 PM,New Jersey Devils,0.0,Detroit Red Wings,4.0,Full Time,19515.0,2:17,Regular Season
2023-11-22,7:00 PM,Boston Bruins,3.0,Florida Panthers,1.0,Full Time,19327.0,2:28,Regular Season
2023-11-22,9:00 PM,Calgary Flames,2.0,Nashville Predators,4.0,Full Time,17252.0,2:38,Regular Season
2023-11-22,7:30 PM,Philadelphia Flyers,2.0,New York Islanders,3.0,Full Time,17255.0,2:30,Regular Season
2023-11-22,7:00 PM,New York Rangers,1.0,Pittsburgh Penguins,0.0,Full Time,18250.0,2:31,Regular Season
2023-11-22,10:00 PM,San Jose Sharks,1.0,Seattle Kraken,7.0,Full Time,17151.0,2:25,Regular Season
2023-11-22,7:00 PM,Winnipeg Jets,3.0,Tampa Bay Lightning,2.0,Overtime,19092.0,2:24,Regular Season
2023-11-22,7:00 PM,Buffalo Sabres,3.0,Washington Capitals,4.0,Overtime,18573.0,2:29,Regular Season
2023-11-24,3:30 PM,Los Angeles Kings,5.0,Anaheim Ducks,2.0,Full Time,17205.0,2:33,Regular Season
2023-11-24,1:00 PM,Detroit Red Wings,5.0,Boston Bruins,2.0,Full Time,17850.0,2:35,Regular Season
2023-11-24,6:00 PM,Pittsburgh Penguins,2.0,Buffalo Sabres,3.0,Full Time,19070.0,2:29,Regular Season
2023-11-24,8:00 PM,Tampa Bay Lightning,8.0,Carolina Hurricanes,2.0,Full Time,18802.0,2:34,Regular Season
2023-11-24,2:00 PM,Toronto Maple Leafs,3.0,Chicago Blackhawks,4.0,Overtime,20238.0,2:32,Regular Season
2023-11-24,8:30 PM,Calgary Flames,7.0,Dallas Stars,4.0,Full Time,18532.0,2:20,Regular Season
2023-11-24,8:00 PM,Winnipeg Jets,3.0,Florida Panthers,0.0,Full Time,18801.0,2:30,Regular Season
2023-11-24,8:30 PM,Colorado Avalanche,3.0,Minnesota Wild,2.0,Full Time,19057.0,2:23,Regular Season
2023-11-24,3:00 PM,Columbus Blue Jackets,2.0,New Jersey Devils,1.0,Full Time,16514.0,2:22,Regular Season
2023-11-24,7:30 PM,New York Islanders,5.0,Ottawa Senators,3.0,Full Time,17693.0,2:30,Regular Season
2023-11-24,1:00 PM,New York Rangers,3.0,Philadelphia Flyers,1.0,Full Time,19032.0,2:31,Regular Season
2023-11-24,10:00 PM,Vancouver Canucks,5.0,Seattle Kraken,1.0,Full Time,17151.0,2:31,Regular Season
2023-11-24,3:30 PM,Montreal Canadiens,3.0,San Jose Sharks,2.0,Shootout,16897.0,2:35,Regular Season
2023-11-24,3:00 PM,Nashville Predators,8.0,St. Louis Blues,3.0,Full Time,18096.0,2:26,Regular Season
2023-11-24,3:00 PM,Edmonton Oilers,5.0,Washington Capitals,0.0,Full Time,18573.0,2:31,Regular Season
2023-11-25,10:00 PM,Calgary Flames,1.0,Colorado Avalanche,3.0,Full Time,18139.0,2:30,Regular Season
2023-11-25,4:00 PM,Montreal Canadiens,0.0,Los Angeles Kings,4.0,Full Time,18145.0,2:24,Regular Season
2023-11-25,7:00 PM,Buffalo Sabres,2.0,New Jersey Devils,7.0,Full Time,16514.0,2:24,Regular Season
2023-11-25,7:30 PM,Philadelphia Flyers,1.0,New York Islanders,0.0,Shootout,17255.0,2:41,Regular Season
2023-11-25,1:00 PM,Boston Bruins,4.0,New York Rangers,7.0,Full Time,18006.0,2:41,Regular Season
2023-11-25,7:00 PM,Toronto Maple Leafs,2.0,Pittsburgh Penguins,3.0,Full Time,18229.0,2:27,Regular Season
2023-11-25,10:00 PM,Vancouver Canucks,3.0,San Jose Sharks,4.0,Full Time,15538.0,2:36,Regular Season
2023-11-25,10:00 PM,Arizona Coyotes,2.0,Vegas Golden Knights,0.0,Full Time,18591.0,2:26,Regular Season
2023-11-26,5:00 PM,Columbus Blue Jackets,2.0,Carolina Hurricanes,3.0,Full Time,18700.0,2:22,Regular Season
2023-11-26,2:00 PM,St. Louis Blues,4.0,Chicago Blackhawks,2.0,Full Time,18223.0,2:23,Regular Season
2023-11-26,1:00 PM,Minnesota Wild,1.0,Detroit Red Wings,4.0,Full Time,18833.0,2:31,Regular Season
2023-11-26,9:00 PM,Anaheim Ducks,2.0,Edmonton Oilers,8.0,Full Time,17781.0,2:28,Regular Season
2023-11-26,8:00 PM,Winnipeg Jets,2.0,Nashville Predators,3.0,Full Time,17159.0,2:33,Regular Season
2023-11-27,7:00 PM,Boston Bruins,2.0,Columbus Blue Jackets,5.0,Full Time,14357.0,2:30,Regular Season
2023-11-27,9:30 PM,Vegas Golden Knights,1.0,Calgary Flames,2.0,Overtime,17031.0,2:34,Regular Season
2023-11-27,9:00 PM,Tampa Bay Lightning,1.0,Colorado Avalanche,4.0,Full Time,18009.0,2:34,Regular Season
2023-11-27,7:00 PM,Buffalo Sabres,5.0,New York Rangers,1.0,Full Time,18006.0,2:21,Regular Season
2023-11-27,7:00 PM,Florida Panthers,5.0,Ottawa Senators,0.0,Full Time,15594.0,2:44,Regular Season
2023-11-27,10:30 PM,Washington Capitals,1.0,San Jose Sharks,2.0,Full Time,10759.0,2:31,Regular Season
2023-11-28,9:00 PM,Tampa Bay Lightning,1.0,Arizona Coyotes,3.0,Full Time,4600.0,2:20,Regular Season
2023-11-28,8:30 PM,Seattle Kraken,3.0,Chicago Blackhawks,4.0,Full Time,17070.0,2:34,Regular Season
2023-11-28,9:00 PM,Vegas Golden Knights,4.0,Edmonton Oilers,5.0,Shootout,18098.0,2:37,Regular Season
2023-11-28,8:00 PM,St. Louis Blues,1.0,Minnesota Wild,3.0,Full Time,17563.0,2:23,Regular Season
2023-11-28,7:00 PM,New York Islanders,4.0,New Jersey Devils,5.0,Full Time,16091.0,2:26,Regular Season
2023-11-28,8:00 PM,Pittsburgh Penguins,2.0,Nashville Predators,3.0,Overtime,17159.0,2:27,Regular Season
2023-11-28,7:30 PM,Carolina Hurricanes,4.0,Philadelphia Flyers,1.0,Full Time,17885.0,2:26,Regular Season
2023-11-28,7:00 PM,Florida Panthers,1.0,Toronto Maple Leafs,2.0,Shootout,18508.0,2:46,Regular Season
2023-11-28,10:00 PM,Anaheim Ducks,1.0,Vancouver Canucks,3.0,Full Time,18639.0,2:21,Regular Season
2023-11-28,8:00 PM,Dallas Stars,2.0,Winnipeg Jets,0.0,Full Time,11439.0,2:21,Regular Season
2023-11-29,7:00 PM,Montreal Canadiens,4.0,Columbus Blue Jackets,2.0,Full Time,14316.0,2:12,Regular Season
2023-11-29,10:30 PM,Washington Capitals,2.0,Los Angeles Kings,1.0,Full Time,18145.0,2:23,Regular Season
2023-11-29,7:30 PM,Detroit Red Wings,2.0,New York Rangers,3.0,Full Time,18006.0,2:34,Regular Season
2023-11-30,10:00 PM,Washington Capitals,5.0,Anaheim Ducks,4.0,Full Time,14336.0,2:35,Regular Season
2023-11-30,9:00 PM,Colorado Avalanche,3.0,Arizona Coyotes,4.0,Overtime,4600.0,2:30,Regular Season
2023-11-30,7:00 PM,San Jose Sharks,0.0,Boston Bruins,3.0,Full Time,17850.0,2:32,Regular Season
2023-11-30,7:30 PM,New York Islanders,5.0,Carolina Hurricanes,4.0,Overtime,18700.0,2:43,Regular Season
2023-11-30,9:00 PM,Dallas Stars,3.0,Calgary Flames,4.0,Overtime,16941.0,2:29,Regular Season
2023-11-30,7:00 PM,Chicago Blackhawks,1.0,Detroit Red Wings,5.0,Full Time,19515.0,2:21,Regular Season
2023-11-30,7:00 PM,Florida Panthers,5.0,Montreal Canadiens,1.0,Full Time,21105.0,2:31,Regular Season
2023-11-30,8:00 PM,Minnesota Wild,6.0,Nashville Predators,1.0,Full Time,17159.0,2:38,Regular Season
2023-11-30,7:00 PM,New Jersey Devils,4.0,Philadelphia Flyers,3.0,Overtime,17748.0,2:40,Regular Season
2023-11-30,8:00 PM,Buffalo Sabres,4.0,St. Louis Blues,6.0,Full Time,18096.0,2:27,Regular Season
2023-11-30,7:00 PM,Pittsburgh Penguins,4.0,Tampa Bay Lightning,2.0,Full Time,19092.0,2:19,Regular Season
2023-11-30,7:00 PM,Seattle Kraken,3.0,Toronto Maple Leafs,4.0,Shootout,18366.0,2:38,Regular Season
2023-11-30,10:00 PM,Vegas Golden Knights,4.0,Vancouver Canucks,1.0,Full Time,18856.0,2:19,Regular Season
2023-11-30,8:00 PM,Edmonton Oilers,3.0,Winnipeg Jets,1.0,Full Time,13611.0,2:26,Regular Season
2023-12-01,7:00 PM,Ottawa Senators,2.0,Columbus Blue Jackets,4.0,Full Time,15552.0,2:27,Regular Season
2023-12-01,7:00 PM,San Jose Sharks,6.0,New Jersey Devils,3.0,Full Time,16528.0,2:30,Regular Season
2023-12-02,10:00 PM,Colorado Avalanche,3.0,Anaheim Ducks,4.0,Shootout,14712.0,2:45,Regular Season
2023-12-02,9:00 PM,St. Louis Blues,1.0,Arizona Coyotes,4.0,Full Time,4600.0,2:35,Regular Season
2023-12-02,7:00 PM,Buffalo Sabres,2.0,Carolina Hurricanes,6.0,Full Time,18797.0,2:27,Regular Season
2023-12-02,10:00 PM,Vancouver Canucks,4.0,Calgary Flames,3.0,Full Time,19079.0,2:29,Regular Season
2023-12-02,2:00 PM,Tampa Bay Lightning,1.0,Dallas Stars,8.0,Full Time,18532.0,2:30,Regular Season
2023-12-02,6:00 PM,New York Islanders,4.0,Florida Panthers,3.0,Full Time,18721.0,2:28,Regular Season
2023-12-02,7:00 PM,Detroit Red Wings,5.0,Montreal Canadiens,4.0,Overtime,21105.0,2:34,Regular Season
2023-12-02,4:30 PM,New York Rangers,4.0,Nashville Predators,3.0,Full Time,17341.0,2:34,Regular Season
2023-12-02,7:00 PM,Seattle Kraken,0.0,Ottawa Senators,2.0,Full Time,18159.0,2:28,Regular Season
2023-12-02,7:00 PM,Philadelphia Flyers,4.0,Pittsburgh Penguins,3.0,Shootout,18303.0,2:41,Regular Season
2023-12-02,7:00 PM,Boston Bruins,4.0,Toronto Maple Leafs,3.0,Overtime,18959.0,2:40,Regular Season
2023-12-02,10:00 PM,Washington Capitals,1.0,Vegas Golden Knights,4.0,Full Time,18140.0,2:25,Regular Season
2023-12-02,3:00 PM,Chicago Blackhawks,1.0,Winnipeg Jets,3.0,Full Time,14189.0,2:19,Regular Season
2023-12-03,7:00 PM,Columbus Blue Jackets,1.0,Boston Bruins,3.0,Full Time,17850.0,2:20,Regular Season
2023-12-03,7:00 PM,Nashville Predators,2.0,Buffalo Sabres,1.0,Full Time,14644.0,2:25,Regular Season
2023-12-03,8:00 PM,Colorado Avalanche,1.0,Los Angeles Kings,4.0,Full Time,18145.0,2:24,Regular Season
2023-12-03,2:00 PM,Chicago Blackhawks,1.0,Minnesota Wild,4.0,Full Time,19301.0,2:21,Regular Season
2023-12-03,6:00 PM,San Jose Sharks,5.0,New York Rangers,6.0,Full Time,18006.0,2:31,Regular Season
2023-12-04,9:00 PM,Washington Capitals,0.0,Arizona Coyotes,6.0,Full Time,4600.0,2:27,Regular Season
2023-12-04,7:30 PM,Seattle Kraken,2.0,Montreal Canadiens,4.0,Full Time,20915.0,2:22,Regular Season
2023-12-04,7:00 PM,Pittsburgh Penguins,1.0,Philadelphia Flyers,2.0,Overtime,18084.0,2:26,Regular Season
2023-12-04,7:00 PM,Dallas Stars,0.0,Tampa Bay Lightning,4.0,Full Time,19092.0,2:19,Regular Season
2023-12-04,10:00 PM,St. Louis Blues,2.0,Vegas Golden Knights,1.0,Overtime,17826.0,2:26,Regular Season
2023-12-04,7:30 PM,Carolina Hurricanes,1.0,Winnipeg Jets,2.0,Full Time,11468.0,2:22,Regular Season
2023-12-05,7:30 PM,Detroit Red Wings,5.0,Buffalo Sabres,3.0,Full Time,14800.0,2:28,Regular Season
2023-12-05,7:00 PM,Los Angeles Kings,4.0,Columbus Blue Jackets,3.0,Overtime,15088.0,2:28,Regular Season
2023-12-05,9:00 PM,Minnesota Wild,5.0,Calgary Flames,2.0,Full Time,16661.0,2:33,Regular Season
2023-12-05,8:30 PM,Nashville Predators,4.0,Chicago Blackhawks,3.0,Shootout,16521.0,2:26,Regular Season
2023-12-05,9:00 PM,Anaheim Ducks,2.0,Colorado Avalanche,3.0,Full Time,18021.0,2:28,Regular Season
2023-12-05,7:30 PM,San Jose Sharks,5.0,New York Islanders,4.0,Overtime,14244.0,2:36,Regular Season
2023-12-05,7:00 PM,New York Rangers,2.0,Ottawa Senators,6.0,Full Time,17362.0,2:28,Regular Season
2023-12-05,10:00 PM,New Jersey Devils,6.0,Vancouver Canucks,5.0,Full Time,18983.0,2:30,Regular Season
2023-12-06,9:30 PM,Carolina Hurricanes,1.0,Edmonton Oilers,6.0,Full Time,18347.0,2:31,Regular Season
2023-12-06,7:00 PM,Dallas Stars,4.0,Florida Panthers,5.0,Full Time,18376.0,2:32,Regular Season
2023-12-06,9:00 PM,Vegas Golden Knights,6.0,St. Louis Blues,3.0,Full Time,18096.0,2:35,Regular Season
2023-12-06,7:00 PM,Pittsburgh Penguins,1.0,Tampa Bay Lightning,3.0,Full Time,19092.0,2:26,Regular Season
2023-12-07,9:00 PM,Philadelphia Flyers,4.0,Arizona Coyotes,1.0,Full Time,4600.0,2:19,Regular Season
2023-12-07,7:00 PM,Buffalo Sabres,3.0,Boston Bruins,1.0,Full Time,17850.0,2:24,Regular Season
2023-12-07,9:00 PM,Carolina Hurricanes,2.0,Calgary Flames,3.0,Full Time,16983.0,2:34,Regular Season
2023-12-07,8:30 PM,Anaheim Ducks,0.0,Chicago Blackhawks,1.0,Full Time,17424.0,2:20,Regular Season
2023-12-07,9:00 PM,Winnipeg Jets,4.0,Colorado Avalanche,2.0,Full Time,18008.0,2:20,Regular Season
2023-12-07,7:00 PM,San Jose Sharks,6.0,Detroit Red Wings,5.0,Overtime,19515.0,2:29,Regular Season
2023-12-07,7:00 PM,Los Angeles Kings,4.0,Montreal Canadiens,0.0,Full Time,21105.0,2:27,Regular Season
2023-12-07,8:00 PM,Tampa Bay Lightning,1.0,Nashville Predators,5.0,Full Time,17159.0,2:28,Regular Season
2023-12-07,7:30 PM,Columbus Blue Jackets,3.0,New York Islanders,7.0,Full Time,13510.0,2:29,Regular Season
2023-12-07,7:00 PM,Toronto Maple Leafs,4.0,Ottawa Senators,3.0,Full Time,19309.0,2:22,Regular Season
2023-12-07,10:30 PM,New Jersey Devils,2.0,Seattle Kraken,1.0,Full Time,17151.0,2:23,Regular Season
2023-12-07,10:00 PM,Minnesota Wild,0.0,Vancouver Canucks,2.0,Full Time,18667.0,2:41,Regular Season
2023-12-07,8:00 PM,Dallas Stars,5.0,Washington Capitals,4.0,Shootout,15850.0,2:38,Regular Season
2023-12-08,7:00 PM,St. Louis Blues,2.0,Columbus Blue Jackets,5.0,Full Time,15713.0,2:31,Regular Season
2023-12-08,9:00 PM,Minnesota Wild,3.0,Edmonton Oilers,4.0,Full Time,18173.0,2:26,Regular Season
2023-12-08,7:00 PM,Pittsburgh Penguins,1.0,Florida Panthers,3.0,Full Time,18640.0,2:18,Regular Season
2023-12-09,1:00 PM,Arizona Coyotes,3.0,Boston Bruins,5.0,Full Time,17850.0,2:33,Regular Season
2023-12-09,7:00 PM,Montreal Canadiens,3.0,Buffalo Sabres,2.0,Shootout,17123.0,2:43,Regular Season
2023-12-09,4:00 PM,New Jersey Devils,4.0,Calgary Flames,2.0,Full Time,17597.0,2:25,Regular Season
2023-12-09,8:00 PM,St. Louis Blues,1.0,Chicago Blackhawks,3.0,Full Time,18892.0,2:24,Regular Season
2023-12-09,9:00 PM,Philadelphia Flyers,5.0,Colorado Avalanche,2.0,Full Time,18119.0,2:27,Regular Season
2023-12-09,4:00 PM,Vegas Golden Knights,6.0,Dallas Stars,1.0,Full Time,18532.0,2:17,Regular Season
2023-12-09,7:00 PM,Ottawa Senators,5.0,Detroit Red Wings,1.0,Full Time,19515.0,2:45,Regular Season
2023-12-09,7:30 PM,Los Angeles Kings,2.0,New York Islanders,3.0,Overtime,17255.0,2:36,Regular Season
2023-12-09,10:00 PM,Tampa Bay Lightning,4.0,Seattle Kraken,3.0,Overtime,17151.0,2:32,Regular Season
2023-12-09,7:00 PM,Nashville Predators,0.0,Toronto Maple Leafs,4.0,Full Time,18611.0,2:23,Regular Season
2023-12-09,10:00 PM,Carolina Hurricanes,3.0,Vancouver Canucks,4.0,Full Time,18586.0,2:31,Regular Season
2023-12-09,7:00 PM,New York Rangers,0.0,Washington Capitals,4.0,Full Time,18573.0,2:29,Regular Season
2023-12-10,8:00 PM,Winnipeg Jets,4.0,Anaheim Ducks,2.0,Full Time,13626.0,2:28,Regular Season
2023-12-10,1:00 PM,Florida Panthers,5.0,Columbus Blue Jackets,2.0,Full Time,16269.0,2:29,Regular Season
2023-12-10,7:00 PM,Washington Capitals,4.0,Chicago Blackhawks,2.0,Full Time,18258.0,2:25,Regular Season
2023-12-10,4:00 PM,New Jersey Devils,1.0,Edmonton Oilers,4.0,Full Time,18347.0,2:31,Regular Season
2023-12-10,7:00 PM,Nashville Predators,2.0,Montreal Canadiens,1.0,Full Time,20864.0,2:32,Regular Season
2023-12-10,7:00 PM,Los Angeles Kings,1.0,New York Rangers,4.0,Full Time,18006.0,2:32,Regular Season
2023-12-10,9:00 PM,Minnesota Wild,3.0,Seattle Kraken,0.0,Full Time,17151.0,2:29,Regular Season
2023-12-10,10:00 PM,San Jose Sharks,4.0,Vegas Golden Knights,5.0,Shootout,17849.0,2:40,Regular Season
2023-12-11,7:00 PM,Arizona Coyotes,2.0,Buffalo Sabres,5.0,Full Time,14083.0,2:24,Regular Season
2023-12-11,9:30 PM,Calgary Flames,5.0,Colorado Avalanche,6.0,Full Time,17967.0,2:37,Regular Season
2023-12-11,8:00 PM,Detroit Red Wings,3.0,Dallas Stars,6.0,Full Time,18532.0,2:28,Regular Season
2023-12-11,7:00 PM,Toronto Maple Leafs,3.0,New York Islanders,4.0,Overtime,17255.0,2:28,Regular Season
2023-12-12,10:00 PM,Chicago Blackhawks,1.0,Edmonton Oilers,4.0,Full Time,18347.0,2:23,Regular Season
2023-12-12,8:00 PM,Philadelphia Flyers,2.0,Nashville Predators,3.0,Overtime,17159.0,2:27,Regular Season
2023-12-12,7:00 PM,Toronto Maple Leafs,7.0,New York Rangers,3.0,Full Time,18006.0,2:26,Regular Season
2023-12-12,7:00 PM,Carolina Hurricanes,4.0,Ottawa Senators,1.0,Full Time,16877.0,2:27,Regular Season
